profile,resolution_id,width_px,height_px,camera_id,model,height_gt_mm,n_independent_rebuilds,xy_rmse_p95_observed_mm,xy_rmse_p95_limit_mm,marker_detection_rate,marker_detection_rate_min,pipeline_latency_p95_ms,pipeline_latency_p95_limit_ms,feasible,failed_gates
coarse_10hz,r240x150,240,150,ihawk2,Affine,5.0,0,nan,10.0,0.7333333333333333,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,10.0,0,nan,10.0,0.7733333333333333,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,15.0,0,nan,10.0,0.64,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,20.0,0,nan,10.0,0.7066666666666667,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,25.0,0,nan,10.0,0.7333333333333333,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,30.0,0,nan,10.0,0.7166666666666667,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,35.0,0,nan,10.0,0.64,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,40.0,1,45.55615057292426,10.0,0.76,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,45.0,0,nan,10.0,0.64,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Affine,50.0,0,nan,10.0,0.72,0.95,1.447659,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,0.0,1,0.2773183662243541,10.0,0.84,0.95,1.446922,100.0,0,sufficient_rebuilds|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,5.0,0,nan,10.0,0.7333333333333333,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,10.0,0,nan,10.0,0.7733333333333333,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,15.0,0,nan,10.0,0.64,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,20.0,0,nan,10.0,0.7066666666666667,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,25.0,0,nan,10.0,0.7333333333333333,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,30.0,0,nan,10.0,0.7166666666666667,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,35.0,0,nan,10.0,0.64,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,40.0,1,51.02661430911201,10.0,0.76,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,45.0,0,nan,10.0,0.64,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,Homography,50.0,0,nan,10.0,0.72,0.95,1.446922,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,0.0,1,12.601772557587806,10.0,0.84,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,5.0,0,nan,10.0,0.7333333333333333,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,10.0,0,nan,10.0,0.7733333333333333,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,15.0,0,nan,10.0,0.64,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,20.0,0,nan,10.0,0.7066666666666667,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,25.0,0,nan,10.0,0.7333333333333333,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,30.0,0,nan,10.0,0.7166666666666667,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,35.0,0,nan,10.0,0.64,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,40.0,1,14.748066613067326,10.0,0.76,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,45.0,0,nan,10.0,0.64,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r240x150,240,150,ihawk2,PnP,50.0,0,nan,10.0,0.72,0.95,3.125638,100.0,0,sufficient_rebuilds|accuracy|detection
coarse_10hz,r160x100,160,100,ihawk1,Affine,0.0,0,nan,10.0,0.09333333333333334,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,5.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,10.0,0,nan,10.0,0.04,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,15.0,0,nan,10.0,0.12,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,20.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,25.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,30.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,35.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,40.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,45.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Affine,50.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,0.0,0,nan,10.0,0.09333333333333334,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,5.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,10.0,0,nan,10.0,0.04,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,15.0,0,nan,10.0,0.12,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,20.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,25.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,30.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,35.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,40.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,45.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,Homography,50.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,0.0,0,nan,10.0,0.09333333333333334,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,5.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,10.0,0,nan,10.0,0.04,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,15.0,0,nan,10.0,0.12,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,20.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,25.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,30.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,35.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,40.0,0,nan,10.0,0.0,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,45.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk1,PnP,50.0,0,nan,10.0,0.08,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,0.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,5.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,10.0,0,nan,10.0,0.28,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,15.0,0,nan,10.0,0.32,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,20.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,25.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,30.0,0,nan,10.0,0.06666666666666667,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,35.0,0,nan,10.0,0.24,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,40.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,45.0,0,nan,10.0,0.26666666666666666,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Affine,50.0,0,nan,10.0,0.25333333333333335,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,0.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,5.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,10.0,0,nan,10.0,0.28,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,15.0,0,nan,10.0,0.32,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,20.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,25.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,30.0,0,nan,10.0,0.06666666666666667,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,35.0,0,nan,10.0,0.24,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,40.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,45.0,0,nan,10.0,0.26666666666666666,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,Homography,50.0,0,nan,10.0,0.25333333333333335,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,0.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,5.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,10.0,0,nan,10.0,0.28,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,15.0,0,nan,10.0,0.32,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,20.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,25.0,0,nan,10.0,0.4,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,30.0,0,nan,10.0,0.06666666666666667,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,35.0,0,nan,10.0,0.24,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,40.0,0,nan,10.0,0.36,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,45.0,0,nan,10.0,0.26666666666666666,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r160x100,160,100,ihawk2,PnP,50.0,0,nan,10.0,0.25333333333333335,0.95,nan,100.0,0,sufficient_rebuilds|accuracy|detection|latency
