resolution_id,width_px,height_px,run_id,camera_id,height_gt_mm,marker_id,n_expected_frames,n_detected_frames,complete_three_frame_detection,center_repeatability_rms_native_equiv_px,corner_repeatability_rms_native_equiv_px,median_marker_side_native_equiv_px,corner_repeatability_fraction_of_marker_side,center_drift_from_native_median_px,corner_drift_from_native_median_px
r160x100,160,100,20260808_145501,ihawk1,20.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,20.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,20.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,20.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,20.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,25.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,25.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,25.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,25.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,25.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,30.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,30.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,30.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,30.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,30.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,35.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,35.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,35.0,2,3,3,1,0.03697921348286741,0.09198090355166702,36.54470861588871,0.0025169417690110154,4.5299350769652,5.768087771889669
r160x100,160,100,20260808_145501,ihawk1,35.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,35.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,40.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,40.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,40.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,40.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,40.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,45.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,45.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,45.0,2,3,3,1,0.013320020732748152,0.0283315232621439,36.50065775200365,0.000776192129320976,6.312916278732771,7.395055239733842
r160x100,160,100,20260808_145501,ihawk1,45.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,45.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,50.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,50.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,50.0,2,3,3,1,0.019983324142286714,0.03487717941825151,37.48328934552927,0.0009304727527177761,4.173472266202636,5.702649051646555
r160x100,160,100,20260808_145501,ihawk1,50.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk1,50.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,0.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,0.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,0.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,0.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,0.0,4,3,3,1,0.004315521080908366,0.019180494098574846,29.879968665805286,0.000641918146337451,0.6318739076500527,1.5852192973996289
r160x100,160,100,20260808_145501,ihawk2,5.0,0,3,3,1,0.005273646320615828,0.02144346472321315,37.477797775601914,0.0005721644812645013,0.6219571152260968,2.0539706249242666
r160x100,160,100,20260808_145501,ihawk2,5.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,5.0,2,3,3,1,0.01457220569040345,0.024701420520102005,37.80926075006107,0.0006533166750704616,0.5056764721222531,1.514123424658364
r160x100,160,100,20260808_145501,ihawk2,5.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,5.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,10.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,10.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,10.0,2,3,3,1,0.004118670378286668,0.015318121948503367,36.30985220281471,0.00042187232993793125,0.4804628893860185,1.9702886015736303
r160x100,160,100,20260808_145501,ihawk2,10.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,10.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,15.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,15.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,15.0,2,3,3,1,0.06750263454103289,0.12802223242566055,36.75200062045174,0.003483408529178648,0.3994888328073546,1.6087839764537444
r160x100,160,100,20260808_145501,ihawk2,15.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,15.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,20.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,20.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,20.0,2,3,3,1,0.0148716938218488,0.027746385748092923,36.418312604848964,0.0007618800477976729,0.4436708556270535,1.7845252527271311
r160x100,160,100,20260808_145501,ihawk2,20.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,20.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,25.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,25.0,1,3,3,1,0.015650270973849585,0.03667752791930855,28.697546594382473,0.0012780719006302843,2.541382333345212,4.787206975163927
r160x100,160,100,20260808_145501,ihawk2,25.0,2,3,3,1,0.007920153472447176,0.013292578388029653,36.36003716684781,0.00036558209022265523,0.23666297843582382,2.0620771596877594
r160x100,160,100,20260808_145501,ihawk2,25.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,25.0,4,3,3,1,0.006245917528367837,0.012135659424832728,29.806712989157777,0.0004071451766334345,0.7550418253011949,1.6616430835322542
r160x100,160,100,20260808_145501,ihawk2,30.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,30.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,30.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,30.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,30.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,35.0,0,3,3,1,0.02889937390050406,0.0734881577381931,42.306382486343765,0.0017370465972105893,2.8519710215201983,4.812364378260704
r160x100,160,100,20260808_145501,ihawk2,35.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,35.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,35.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,35.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,40.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,40.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,40.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,40.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,40.0,4,3,3,1,0.007189106672384766,0.012751704683676987,29.91868401677418,0.0004262120846133349,0.8367466037107336,1.8746407250943438
r160x100,160,100,20260808_145501,ihawk2,45.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,45.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,45.0,2,3,3,1,0.025530699005783714,0.04465165387443688,39.575972323015776,0.0011282515944268864,1.7541458892034487,3.0548501241242447
r160x100,160,100,20260808_145501,ihawk2,45.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,45.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,50.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,50.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,50.0,2,3,3,1,0.014740595729441098,0.027909156208053742,38.22220579121929,0.0007301817263111815,0.7325082389855327,2.309397695282505
r160x100,160,100,20260808_145501,ihawk2,50.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_145501,ihawk2,50.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,0.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,0.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,0.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,0.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,0.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,5.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,5.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,5.0,2,3,3,1,0.02495329968693806,0.039232081299043,35.38011948873175,0.0011088736235483339,1.8877558527192881,4.169726201872479
r160x100,160,100,20260808_151001,ihawk1,5.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,5.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,10.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,10.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,10.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,10.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,10.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,15.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,15.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,15.0,2,3,3,1,0.029956537151449924,0.05165020735315806,37.342074554925766,0.0013831638431653476,3.577396378306539,5.534456862435575
r160x100,160,100,20260808_151001,ihawk1,15.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,15.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,20.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,20.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,20.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,20.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,20.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,25.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,25.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,25.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,25.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,25.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,30.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,30.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,30.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,30.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,30.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,35.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,35.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,35.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,35.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,35.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,40.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,40.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,40.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,40.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,40.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,45.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,45.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,45.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,45.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,45.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,50.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,50.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,50.0,2,3,3,1,0.01459936647131583,0.035647847908196265,38.29883184772514,0.0009307815979853094,5.67413072384936,7.21017933463659
r160x100,160,100,20260808_151001,ihawk1,50.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk1,50.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,0.0,0,3,3,1,0.03857760307230963,0.06857779515845888,37.52182793376211,0.0018276773530202304,1.9306266565486259,3.9378754303992567
r160x100,160,100,20260808_151001,ihawk2,0.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,0.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,0.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,0.0,4,3,3,1,0.009930387670267517,0.02505300692311755,29.914813671863975,0.0008374782874439516,0.6681537582845679,1.5580735339314353
r160x100,160,100,20260808_151001,ihawk2,5.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,5.0,1,3,3,1,0.04627841445081085,0.09759552928870457,25.93371413762834,0.0037632684917699093,1.5258194607837754,3.5454555004418653
r160x100,160,100,20260808_151001,ihawk2,5.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,5.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,5.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,10.0,0,3,3,1,0.015873885769831998,0.027418459808361127,38.34689622174092,0.0007150111876020914,0.5859412871799664,2.2488980430298304
r160x100,160,100,20260808_151001,ihawk2,10.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,10.0,2,3,3,1,0.006766400812034281,0.01654717474849951,36.81676436737145,0.00044944674071261694,0.4118252832633303,1.6668851786784709
r160x100,160,100,20260808_151001,ihawk2,10.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,10.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,15.0,0,3,3,1,0.0071351423959158874,0.02796580880640459,37.571610566175806,0.0007443335109935657,0.6767777913831424,2.2392140698797847
r160x100,160,100,20260808_151001,ihawk2,15.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,15.0,2,3,3,1,0.012918198921473653,0.02644060553009589,36.323945515342544,0.0007279111658982057,0.6332652267477075,1.7950133533458636
r160x100,160,100,20260808_151001,ihawk2,15.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,15.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,20.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,20.0,1,3,3,1,0.02136454222329315,0.048473389092017864,26.35294911878611,0.0018393914424349135,1.4594997802491525,3.6149581865701363
r160x100,160,100,20260808_151001,ihawk2,20.0,2,3,3,1,0.02092570202982392,0.03155669572073052,37.24966463125868,0.0008471672438696049,0.6332889464694603,1.847442522160325
r160x100,160,100,20260808_151001,ihawk2,20.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,20.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,25.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,25.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,25.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,25.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,25.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,30.0,0,3,3,1,0.026861304735159675,0.04677878324293146,40.85941300079067,0.0011448716417444922,1.6068737117723928,3.733358727413146
r160x100,160,100,20260808_151001,ihawk2,30.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,30.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,30.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,30.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,35.0,0,3,3,1,0.13719029775164512,0.25595926067282604,42.14783388900474,0.006072892413567167,3.1610974368256963,4.872065488296704
r160x100,160,100,20260808_151001,ihawk2,35.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,35.0,2,3,3,1,0.012200733255567961,0.02126215392006194,39.03907547819675,0.0005446377420473702,1.878337801999323,3.5745267719683134
r160x100,160,100,20260808_151001,ihawk2,35.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,35.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,40.0,0,3,3,1,0.013214641258923718,0.024275413576943707,42.422261741563446,0.0005722328933056329,2.1868521443510676,4.390789218814986
r160x100,160,100,20260808_151001,ihawk2,40.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,40.0,2,3,3,1,0.013983298011003151,0.027297058620840947,37.949118883311826,0.0007193067829789551,1.0914876416824266,2.624849317173226
r160x100,160,100,20260808_151001,ihawk2,40.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,40.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,45.0,0,3,3,1,0.027948607157445276,0.05707203492304009,41.84538535088747,0.0013638788230642901,2.643425729628552,4.619034945272566
r160x100,160,100,20260808_151001,ihawk2,45.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,45.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,45.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,45.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,50.0,0,3,3,1,0.03175372115977738,0.050382554665196894,44.10268482403381,0.0011423920077931597,3.009022042747542,5.786233566403898
r160x100,160,100,20260808_151001,ihawk2,50.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_151001,ihawk2,50.0,2,3,2,0,0.013648081088946483,0.02242075523752098,39.37159622703807,0.000569465233470106,2.26541779806712,3.7316877183963895
r160x100,160,100,20260808_151001,ihawk2,50.0,3,3,2,0,0.006460249511695256,0.009889011678078756,30.608420726731,0.0003230814084257038,1.2057102348441422,3.162012377822087
r160x100,160,100,20260808_151001,ihawk2,50.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,0.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,0.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,0.0,2,3,3,1,0.010291288746653094,0.021284247795941735,32.76495769471915,0.0006496040066418946,0.9919334421277055,2.2493291449145727
r160x100,160,100,20260808_162715,ihawk1,0.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,0.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,5.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,5.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,5.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,5.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,5.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,10.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,10.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,10.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,10.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,10.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,15.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,15.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,15.0,2,3,3,1,0.015296997129382255,0.03040299585071028,38.91337978305336,0.0007812992862663314,2.9835646588588514,6.137220511492601
r160x100,160,100,20260808_162715,ihawk1,15.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,15.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,20.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,20.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,20.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,20.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,20.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,25.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,25.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,25.0,2,3,3,1,0.04517678327196355,0.12855586463408353,35.78878885292566,0.003592070834315879,3.0463477010264315,6.245304073795141
r160x100,160,100,20260808_162715,ihawk1,25.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,25.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,30.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,30.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,30.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,30.0,3,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,30.0,4,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,35.0,0,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,35.0,1,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,35.0,2,3,0,0,nan,nan,nan,nan,nan,nan
r160x100,160,100,20260808_162715,ihawk1,35.0,3,3,0,0,nan,nan,nan,nan,nan,nan
