resolution_id,width_px,height_px,run_id,camera_id,height_gt_mm,frame_index,qc_excluded,n_expected_markers_detected,complete_five_marker_detection,resize_latency_median_ms_excluded_from_pipeline,resize_latency_p95_ms_excluded_from_pipeline,detection_latency_median_ms,detection_latency_p95_ms,detection_timing_repeats
r320x200,320,200,20260808_145501,ihawk2,40.0,2,0,4,0,0.0351,0.0417,2.5146,2.91868,5
r240x150,240,150,20260808_145501,ihawk2,40.0,2,0,5,1,0.4181,0.43058,1.2446,1.29808,5
r160x100,160,100,20260808_145501,ihawk2,40.0,2,0,1,0,0.156,0.16418,1.6533,2.67502,5
r640x400,640,400,20260808_145501,ihawk2,40.0,3,0,5,1,0.0,0.0,4.2883,5.60848,5
r480x300,480,300,20260808_145501,ihawk2,40.0,3,0,5,1,0.6081,0.63888,3.1888,3.65864,5
r320x200,320,200,20260808_145501,ihawk2,40.0,3,0,4,0,0.0346,0.03828,1.8606,2.10714,5
r240x150,240,150,20260808_145501,ihawk2,40.0,3,0,5,1,0.4177,0.42302,1.2852,1.48604,5
r160x100,160,100,20260808_145501,ihawk2,40.0,3,0,1,0,0.1559,0.17204,1.544,1.58706,5
r640x400,640,400,20260808_145501,ihawk2,45.0,1,0,5,1,0.0,0.0,4.3504,4.5700199999999995,5
r480x300,480,300,20260808_145501,ihawk2,45.0,1,0,5,1,0.6057,0.6213,2.7422,2.96582,5
r320x200,320,200,20260808_145501,ihawk2,45.0,1,0,4,0,0.035,0.04588,1.8892,2.2904999999999998,5
r240x150,240,150,20260808_145501,ihawk2,45.0,1,0,3,0,0.4213,0.42592,1.7029,2.3956399999999998,5
r160x100,160,100,20260808_145501,ihawk2,45.0,1,0,1,0,0.1588,0.16404,1.6011,1.92428,5
r640x400,640,400,20260808_145501,ihawk2,45.0,2,0,5,1,0.0,0.0,4.5127,5.18614,5
r480x300,480,300,20260808_145501,ihawk2,45.0,2,0,5,1,0.6046,0.6106199999999999,2.7389,2.9406,5
r320x200,320,200,20260808_145501,ihawk2,45.0,2,0,4,0,0.0347,0.06743999999999999,1.7572,1.84038,5
r240x150,240,150,20260808_145501,ihawk2,45.0,2,0,3,0,0.4243,0.5275599999999999,1.3325,1.7274399999999999,5
r160x100,160,100,20260808_145501,ihawk2,45.0,2,0,1,0,0.1551,0.18058,1.494,2.0228,5
r640x400,640,400,20260808_145501,ihawk2,45.0,3,0,5,1,0.0,0.0,4.5264,4.9408,5
r480x300,480,300,20260808_145501,ihawk2,45.0,3,0,5,1,0.6024,0.60824,2.7389,3.17896,5
r320x200,320,200,20260808_145501,ihawk2,45.0,3,0,4,0,0.0347,0.11481999999999998,1.7821,1.8438999999999999,5
r240x150,240,150,20260808_145501,ihawk2,45.0,3,0,3,0,0.4896,0.79728,1.2164,1.676,5
r160x100,160,100,20260808_145501,ihawk2,45.0,3,0,1,0,0.1587,0.16476,1.682,2.49934,5
r640x400,640,400,20260808_145501,ihawk2,50.0,1,0,5,1,0.0,0.0,4.5034,5.29894,5
r480x300,480,300,20260808_145501,ihawk2,50.0,1,0,5,1,0.6175,0.6733,2.7882,2.93464,5
r320x200,320,200,20260808_145501,ihawk2,50.0,1,0,4,0,0.0346,0.0367,1.7488,1.9722,5
r240x150,240,150,20260808_145501,ihawk2,50.0,1,0,3,0,0.4236,0.42491999999999996,1.1826,1.2251,5
r160x100,160,100,20260808_145501,ihawk2,50.0,1,0,1,0,0.1548,0.16616,1.5604,1.86476,5
r640x400,640,400,20260808_145501,ihawk2,50.0,2,0,5,1,0.0,0.0,4.2292,4.34734,5
r480x300,480,300,20260808_145501,ihawk2,50.0,2,0,5,1,0.6133,0.66308,2.7251,3.9465,5
r320x200,320,200,20260808_145501,ihawk2,50.0,2,0,4,0,0.0407,0.04472,1.7151,1.8923999999999999,5
r240x150,240,150,20260808_145501,ihawk2,50.0,2,0,3,0,0.4163,0.4264,1.1754,1.20776,5
r160x100,160,100,20260808_145501,ihawk2,50.0,2,0,1,0,0.1568,0.16478,1.5116,1.85178,5
r640x400,640,400,20260808_145501,ihawk2,50.0,3,0,5,1,0.0,0.0,4.1333,5.264139999999999,5
r480x300,480,300,20260808_145501,ihawk2,50.0,3,0,5,1,0.6033,0.6982,2.9039,4.43958,5
r320x200,320,200,20260808_145501,ihawk2,50.0,3,0,4,0,0.0354,0.04896,1.6852,2.2157999999999998,5
r240x150,240,150,20260808_145501,ihawk2,50.0,3,0,3,0,0.4253,1.0181799999999999,1.1481,1.19314,5
r160x100,160,100,20260808_145501,ihawk2,50.0,3,0,1,0,0.1943,0.24281999999999998,1.5505,1.9698799999999999,5
r640x400,640,400,20260808_151001,ihawk1,0.0,1,0,5,1,0.0,0.0,4.5583,4.86168,5
r480x300,480,300,20260808_151001,ihawk1,0.0,1,0,5,1,0.6086,0.6124,2.7406,3.03554,5
r320x200,320,200,20260808_151001,ihawk1,0.0,1,0,4,0,0.0346,0.03718,1.7643,2.40054,5
r240x150,240,150,20260808_151001,ihawk1,0.0,1,0,2,0,0.4191,0.7295799999999999,1.1783,1.5404,5
r160x100,160,100,20260808_151001,ihawk1,0.0,1,0,0,0,0.1572,0.18246,2.1572,2.44522,5
r640x400,640,400,20260808_151001,ihawk1,0.0,2,0,5,1,0.0,0.0,4.8129,6.48424,5
r480x300,480,300,20260808_151001,ihawk1,0.0,2,0,5,1,0.6084,1.07866,2.6995,3.28438,5
r320x200,320,200,20260808_151001,ihawk1,0.0,2,0,4,0,0.0349,0.0379,1.6708,1.6933,5
r240x150,240,150,20260808_151001,ihawk1,0.0,2,0,3,0,0.5509,0.8906799999999999,1.1987,1.2482,5
r160x100,160,100,20260808_151001,ihawk1,0.0,2,0,0,0,0.1566,0.1704,2.341,3.3920199999999996,5
r640x400,640,400,20260808_151001,ihawk1,0.0,3,0,5,1,0.0,0.0,4.6898,5.00318,5
r480x300,480,300,20260808_151001,ihawk1,0.0,3,0,5,1,0.6031,0.60612,3.2277,3.59382,5
r320x200,320,200,20260808_151001,ihawk1,0.0,3,0,4,0,0.0392,0.05704,2.0074,2.58688,5
r240x150,240,150,20260808_151001,ihawk1,0.0,3,0,3,0,0.4275,0.6711199999999999,1.208,1.72706,5
r160x100,160,100,20260808_151001,ihawk1,0.0,3,0,0,0,0.1593,0.1644,2.3254,3.08974,5
r640x400,640,400,20260808_151001,ihawk1,5.0,1,0,5,1,0.0,0.0,4.5968,5.561159999999999,5
r480x300,480,300,20260808_151001,ihawk1,5.0,1,0,5,1,0.5981,0.6078,3.1152,3.39072,5
r320x200,320,200,20260808_151001,ihawk1,5.0,1,0,3,0,0.0346,0.03616,1.781,2.18008,5
r240x150,240,150,20260808_151001,ihawk1,5.0,1,0,1,0,0.4269,0.43195999999999996,1.2719,1.50874,5
r160x100,160,100,20260808_151001,ihawk1,5.0,1,0,1,0,0.156,0.1645,2.3759,3.6282599999999996,5
r640x400,640,400,20260808_151001,ihawk1,5.0,2,0,5,1,0.0,0.0,4.7562,5.44734,5
r480x300,480,300,20260808_151001,ihawk1,5.0,2,0,5,1,0.6144,0.73234,2.9249,3.97758,5
r320x200,320,200,20260808_151001,ihawk1,5.0,2,0,4,0,0.0346,0.03642,1.749,2.6438999999999995,5
r240x150,240,150,20260808_151001,ihawk1,5.0,2,0,1,0,0.4146,0.42088,1.2406,1.28158,5
r160x100,160,100,20260808_151001,ihawk1,5.0,2,0,1,0,0.1607,0.17386000000000001,2.3899,2.8335399999999997,5
r640x400,640,400,20260808_151001,ihawk1,5.0,3,0,5,1,0.0,0.0,4.7755,5.6495,5
r480x300,480,300,20260808_151001,ihawk1,5.0,3,0,5,1,0.5998,0.61544,2.8744,3.1343,5
r320x200,320,200,20260808_151001,ihawk1,5.0,3,0,4,0,0.0354,0.043219999999999995,1.6836,1.71424,5
r240x150,240,150,20260808_151001,ihawk1,5.0,3,0,1,0,0.4979,0.7092599999999999,1.6986,1.80542,5
r160x100,160,100,20260808_151001,ihawk1,5.0,3,0,1,0,0.173,0.228,2.3554,2.4735,5
r640x400,640,400,20260808_151001,ihawk1,10.0,1,0,5,1,0.0,0.0,4.8045,4.969040000000001,5
r480x300,480,300,20260808_151001,ihawk1,10.0,1,0,5,1,0.7156,0.882,3.6522,3.90412,5
r320x200,320,200,20260808_151001,ihawk1,10.0,1,0,3,0,0.0353,0.041679999999999995,1.809,1.8815,5
r240x150,240,150,20260808_151001,ihawk1,10.0,1,0,2,0,0.4681,0.50886,1.265,1.37308,5
r160x100,160,100,20260808_151001,ihawk1,10.0,1,0,0,0,0.1556,0.16476,2.4261,3.92374,5
r640x400,640,400,20260808_151001,ihawk1,10.0,2,0,5,1,0.0,0.0,4.809,5.15,5
r480x300,480,300,20260808_151001,ihawk1,10.0,2,0,5,1,0.5988,0.60214,2.8306,3.15282,5
r320x200,320,200,20260808_151001,ihawk1,10.0,2,0,3,0,0.0349,0.05009999999999999,1.9732,2.26544,5
r240x150,240,150,20260808_151001,ihawk1,10.0,2,0,2,0,0.4268,0.43428,1.4331,2.16184,5
r160x100,160,100,20260808_151001,ihawk1,10.0,2,0,0,0,0.1593,0.17212,2.4332,3.2405999999999997,5
r640x400,640,400,20260808_151001,ihawk1,10.0,3,0,5,1,0.0,0.0,4.4822,5.6846,5
r480x300,480,300,20260808_151001,ihawk1,10.0,3,0,5,1,0.6133,1.07782,2.7627,2.99436,5
r320x200,320,200,20260808_151001,ihawk1,10.0,3,0,3,0,0.0381,0.039420000000000004,1.809,1.99592,5
r240x150,240,150,20260808_151001,ihawk1,10.0,3,0,1,0,0.4638,0.483,1.312,1.56032,5
r160x100,160,100,20260808_151001,ihawk1,10.0,3,0,0,0,0.1675,0.17307999999999998,2.658,3.43826,5
r640x400,640,400,20260808_151001,ihawk1,15.0,1,0,5,1,0.0,0.0,5.4949,5.94184,5
r480x300,480,300,20260808_151001,ihawk1,15.0,1,0,5,1,0.6189,0.6789999999999999,3.0815,4.4954,5
r320x200,320,200,20260808_151001,ihawk1,15.0,1,0,4,0,0.0373,0.04786,1.9279,2.3235799999999998,5
r240x150,240,150,20260808_151001,ihawk1,15.0,1,0,2,0,0.4683,0.5050800000000001,1.402,1.6003,5
r160x100,160,100,20260808_151001,ihawk1,15.0,1,0,1,0,0.1661,0.17042,2.5259,2.75914,5
r640x400,640,400,20260808_151001,ihawk1,15.0,2,0,5,1,0.0,0.0,5.4631,5.72466,5
r480x300,480,300,20260808_151001,ihawk1,15.0,2,0,5,1,0.6263,0.6626,2.9485,3.68906,5
r320x200,320,200,20260808_151001,ihawk1,15.0,2,0,4,0,0.0361,0.055839999999999994,2.0581,2.86862,5
r240x150,240,150,20260808_151001,ihawk1,15.0,2,0,2,0,0.4956,0.8171399999999999,1.3159,1.79198,5
r160x100,160,100,20260808_151001,ihawk1,15.0,2,0,1,0,0.1692,0.17637999999999998,2.239,2.32104,5
r640x400,640,400,20260808_151001,ihawk1,15.0,3,0,5,1,0.0,0.0,4.8804,6.5567,5
r480x300,480,300,20260808_151001,ihawk1,15.0,3,0,5,1,0.8685,0.9561,2.7752,3.1274200000000003,5
r320x200,320,200,20260808_151001,ihawk1,15.0,3,0,4,0,0.0347,0.04954,1.8034,1.83094,5
r240x150,240,150,20260808_151001,ihawk1,15.0,3,0,2,0,0.4238,0.47204,1.2448,1.29668,5
r160x100,160,100,20260808_151001,ihawk1,15.0,3,0,1,0,0.1744,0.51654,2.1392,3.33064,5
r640x400,640,400,20260808_151001,ihawk1,20.0,1,0,5,1,0.0,0.0,4.7099,6.962079999999999,5
r480x300,480,300,20260808_151001,ihawk1,20.0,1,0,5,1,0.6043,0.66674,3.016,3.54132,5
r320x200,320,200,20260808_151001,ihawk1,20.0,1,0,3,0,0.0345,0.05742,1.9133,2.2610799999999998,5
r240x150,240,150,20260808_151001,ihawk1,20.0,1,0,3,0,0.4154,0.42272,1.3991,1.43756,5
r160x100,160,100,20260808_151001,ihawk1,20.0,1,0,0,0,0.1658,0.23134,2.5886,2.8457,5
r640x400,640,400,20260808_151001,ihawk1,20.0,2,0,5,1,0.0,0.0,5.2338,6.13668,5
r480x300,480,300,20260808_151001,ihawk1,20.0,2,0,5,1,0.7245,0.81454,3.2065,3.2686,5
r320x200,320,200,20260808_151001,ihawk1,20.0,2,0,3,0,0.0345,0.04304,2.4155,2.62448,5
r240x150,240,150,20260808_151001,ihawk1,20.0,2,0,3,0,0.4248,0.4637,1.531,1.5822,5
r160x100,160,100,20260808_151001,ihawk1,20.0,2,0,0,0,0.155,0.1663,2.5013,3.17812,5
r640x400,640,400,20260808_151001,ihawk1,20.0,3,0,5,1,0.0,0.0,5.639,6.56536,5
r480x300,480,300,20260808_151001,ihawk1,20.0,3,0,5,1,0.609,0.61718,3.0553,3.1901800000000002,5
r320x200,320,200,20260808_151001,ihawk1,20.0,3,0,3,0,0.0347,0.03872,2.016,2.20194,5
r240x150,240,150,20260808_151001,ihawk1,20.0,3,0,3,0,0.4316,0.7554,1.6801,2.14334,5
r160x100,160,100,20260808_151001,ihawk1,20.0,3,0,0,0,0.155,0.16505999999999998,2.8318,2.92168,5
r640x400,640,400,20260808_151001,ihawk1,25.0,1,0,5,1,0.0,0.0,4.6992,5.33812,5
r480x300,480,300,20260808_151001,ihawk1,25.0,1,0,3,0,0.6818,1.35252,3.3313,4.28728,5
r320x200,320,200,20260808_151001,ihawk1,25.0,1,0,4,0,0.0345,0.03778,1.9043,2.3422799999999997,5
r240x150,240,150,20260808_151001,ihawk1,25.0,1,0,1,0,0.433,0.7657799999999999,1.2798,1.34344,5
r160x100,160,100,20260808_151001,ihawk1,25.0,1,0,0,0,0.1692,0.18569999999999998,2.7545,4.2207,5
r640x400,640,400,20260808_151001,ihawk1,25.0,2,0,5,1,0.0,0.0,4.9805,5.92954,5
r480x300,480,300,20260808_151001,ihawk1,25.0,2,0,3,0,0.6521,0.70328,2.823,3.9669,5
r320x200,320,200,20260808_151001,ihawk1,25.0,2,0,4,0,0.0347,0.03736,1.7341,1.75792,5
r240x150,240,150,20260808_151001,ihawk1,25.0,2,0,1,0,0.4226,0.43124,1.2647,1.70058,5
r160x100,160,100,20260808_151001,ihawk1,25.0,2,0,0,0,0.1573,0.1733,2.8543,2.95194,5
r640x400,640,400,20260808_151001,ihawk1,25.0,3,0,5,1,0.0,0.0,5.6484,6.47454,5
r480x300,480,300,20260808_151001,ihawk1,25.0,3,0,3,0,0.7986,0.81358,3.4233,3.7155400000000003,5
r320x200,320,200,20260808_151001,ihawk1,25.0,3,0,4,0,0.0373,0.052759999999999994,2.3105,3.2611,5
r240x150,240,150,20260808_151001,ihawk1,25.0,3,0,1,0,0.5252,0.57696,1.6192,1.88304,5
r160x100,160,100,20260808_151001,ihawk1,25.0,3,0,0,0,0.2606,0.2682,3.5593,3.6691000000000003,5
r640x400,640,400,20260808_151001,ihawk1,30.0,1,0,5,1,0.0,0.0,6.0277,6.74266,5
r480x300,480,300,20260808_151001,ihawk1,30.0,1,0,5,1,0.7191,0.88118,3.4659,4.54904,5
r320x200,320,200,20260808_151001,ihawk1,30.0,1,0,4,0,0.0392,0.05216,2.0935,2.90826,5
r240x150,240,150,20260808_151001,ihawk1,30.0,1,0,1,0,0.5345,0.84166,1.7636,2.0435600000000003,5
r160x100,160,100,20260808_151001,ihawk1,30.0,1,0,0,0,0.1686,0.20148,2.9526,3.16854,5
r640x400,640,400,20260808_151001,ihawk1,30.0,2,0,5,1,0.0,0.0,5.602,6.37636,5
r480x300,480,300,20260808_151001,ihawk1,30.0,2,0,5,1,0.6939,0.7057,3.3722,4.4091,5
r320x200,320,200,20260808_151001,ihawk1,30.0,2,0,4,0,0.0395,0.05915999999999999,2.0249,2.10642,5
r240x150,240,150,20260808_151001,ihawk1,30.0,2,0,1,0,0.5091,0.6867399999999999,1.4752,1.5234800000000002,5
r160x100,160,100,20260808_151001,ihawk1,30.0,2,0,0,0,0.1992,0.23774,2.5912,2.81056,5
r640x400,640,400,20260808_151001,ihawk1,30.0,3,0,5,1,0.0,0.0,5.427,6.37916,5
r480x300,480,300,20260808_151001,ihawk1,30.0,3,0,5,1,0.7028,0.9545599999999999,3.6899,4.27106,5
r320x200,320,200,20260808_151001,ihawk1,30.0,3,0,4,0,0.0465,0.10103999999999999,2.0961,2.29958,5
r240x150,240,150,20260808_151001,ihawk1,30.0,3,0,1,0,0.5281,0.8060799999999999,1.5151,1.98704,5
r160x100,160,100,20260808_151001,ihawk1,30.0,3,0,0,0,0.1974,0.31504,2.6938,3.42658,5
r640x400,640,400,20260808_151001,ihawk1,35.0,1,0,5,1,0.0,0.0,7.0406,7.6963799999999996,5
r480x300,480,300,20260808_151001,ihawk1,35.0,1,0,5,1,0.6193,0.74028,3.6705,3.8813999999999997,5
r320x200,320,200,20260808_151001,ihawk1,35.0,1,0,5,1,0.0346,0.03998,2.065,2.21408,5
r240x150,240,150,20260808_151001,ihawk1,35.0,1,0,2,0,0.419,0.43184,1.3829,1.4644400000000002,5
r160x100,160,100,20260808_151001,ihawk1,35.0,1,0,0,0,0.1568,0.17446,2.3909,3.54322,5
r640x400,640,400,20260808_151001,ihawk1,35.0,2,0,5,1,0.0,0.0,6.597,6.815300000000001,5
r480x300,480,300,20260808_151001,ihawk1,35.0,2,0,5,1,0.5999,0.60296,3.4034,3.76946,5
r320x200,320,200,20260808_151001,ihawk1,35.0,2,0,5,1,0.0346,0.03666,1.9777,2.5309399999999997,5
r240x150,240,150,20260808_151001,ihawk1,35.0,2,0,2,0,0.4152,0.42238,1.34,1.37882,5
r160x100,160,100,20260808_151001,ihawk1,35.0,2,0,0,0,0.2002,0.20168,2.4,2.61492,5
r640x400,640,400,20260808_151001,ihawk1,35.0,3,0,5,1,0.0,0.0,6.7317,7.20466,5
r480x300,480,300,20260808_151001,ihawk1,35.0,3,0,5,1,0.6223,0.70798,4.7161,4.91732,5
r320x200,320,200,20260808_151001,ihawk1,35.0,3,0,5,1,0.0349,0.0408,2.2682,2.4219,5
r240x150,240,150,20260808_151001,ihawk1,35.0,3,0,2,0,0.4402,0.51956,1.5936,1.7410999999999999,5
r160x100,160,100,20260808_151001,ihawk1,35.0,3,0,0,0,0.1833,0.19138,3.0621,3.50366,5
r640x400,640,400,20260808_151001,ihawk1,40.0,1,0,5,1,0.0,0.0,5.72,6.03676,5
r480x300,480,300,20260808_151001,ihawk1,40.0,1,0,5,1,0.7085,1.17624,3.5724,3.95094,5
r320x200,320,200,20260808_151001,ihawk1,40.0,1,0,3,0,0.0351,0.03986,2.293,2.39314,5
r240x150,240,150,20260808_151001,ihawk1,40.0,1,0,1,0,0.5429,0.5974200000000001,1.6786,1.94664,5
r160x100,160,100,20260808_151001,ihawk1,40.0,1,0,0,0,0.1632,0.18602,3.3522,3.47358,5
r640x400,640,400,20260808_151001,ihawk1,40.0,2,0,5,1,0.0,0.0,6.9683,7.1321200000000005,5
r480x300,480,300,20260808_151001,ihawk1,40.0,2,0,5,1,0.6483,0.6821200000000001,3.8011,4.40044,5
r320x200,320,200,20260808_151001,ihawk1,40.0,2,0,3,0,0.0438,0.048279999999999997,2.0279,2.25372,5
r240x150,240,150,20260808_151001,ihawk1,40.0,2,0,1,0,0.5812,0.65628,1.5271,1.6295600000000001,5
r160x100,160,100,20260808_151001,ihawk1,40.0,2,0,0,0,0.1696,0.20695999999999998,2.8856,3.79464,5
r640x400,640,400,20260808_151001,ihawk1,40.0,3,0,5,1,0.0,0.0,5.2775,5.932799999999999,5
r480x300,480,300,20260808_151001,ihawk1,40.0,3,0,5,1,0.6075,0.81516,2.9136,3.58708,5
r320x200,320,200,20260808_151001,ihawk1,40.0,3,0,3,0,0.0345,0.0386,1.8116,1.97304,5
r240x150,240,150,20260808_151001,ihawk1,40.0,3,0,1,0,0.4176,0.42114,1.3431,1.39666,5
r160x100,160,100,20260808_151001,ihawk1,40.0,3,0,0,0,0.2196,0.28912,2.8834,3.14552,5
r640x400,640,400,20260808_151001,ihawk1,45.0,1,0,5,1,0.0,0.0,5.2935,5.7758,5
r480x300,480,300,20260808_151001,ihawk1,45.0,1,0,4,0,0.6267,0.97868,3.36,4.06398,5
r320x200,320,200,20260808_151001,ihawk1,45.0,1,0,4,0,0.0476,0.05752,2.1847,2.27426,5
r240x150,240,150,20260808_151001,ihawk1,45.0,1,0,2,0,0.7481,0.9709800000000001,1.6907,1.86202,5
r160x100,160,100,20260808_151001,ihawk1,45.0,1,0,0,0,0.1664,0.5152399999999999,2.8251,3.471,5
r640x400,640,400,20260808_151001,ihawk1,45.0,2,0,5,1,0.0,0.0,5.1283,6.14474,5
r480x300,480,300,20260808_151001,ihawk1,45.0,2,0,5,1,0.7382,0.84558,3.2106,3.65834,5
r320x200,320,200,20260808_151001,ihawk1,45.0,2,0,4,0,0.0347,0.0366,1.9261,2.3479799999999997,5
r240x150,240,150,20260808_151001,ihawk1,45.0,2,0,2,0,0.4168,0.42328,1.5804,1.8887399999999999,5
r160x100,160,100,20260808_151001,ihawk1,45.0,2,0,0,0,0.1591,0.1766,2.4255,2.9749,5
r640x400,640,400,20260808_151001,ihawk1,45.0,3,0,5,1,0.0,0.0,4.809,6.49984,5
r480x300,480,300,20260808_151001,ihawk1,45.0,3,0,5,1,0.603,1.1516399999999998,4.5017,5.2195,5
r320x200,320,200,20260808_151001,ihawk1,45.0,3,0,4,0,0.0367,0.06011999999999999,2.8752,3.37378,5
r240x150,240,150,20260808_151001,ihawk1,45.0,3,0,2,0,0.5658,0.6572,2.5972,3.3127,5
r160x100,160,100,20260808_151001,ihawk1,45.0,3,0,0,0,0.2357,0.48929999999999996,2.7713,3.21684,5
r640x400,640,400,20260808_151001,ihawk1,50.0,1,0,5,1,0.0,0.0,6.5468,7.87292,5
r480x300,480,300,20260808_151001,ihawk1,50.0,1,0,5,1,0.8107,0.85676,3.3839,4.9810799999999995,5
r320x200,320,200,20260808_151001,ihawk1,50.0,1,0,4,0,0.0377,0.05186,2.436,2.68818,5
r240x150,240,150,20260808_151001,ihawk1,50.0,1,0,2,0,0.4271,0.45674,1.997,2.03412,5
r160x100,160,100,20260808_151001,ihawk1,50.0,1,0,1,0,0.2666,0.27392,3.1422,3.63122,5
r640x400,640,400,20260808_151001,ihawk1,50.0,2,0,5,1,0.0,0.0,6.2578,8.021759999999999,5
r480x300,480,300,20260808_151001,ihawk1,50.0,2,0,5,1,0.6565,0.9698199999999999,4.7626,5.240060000000001,5
r320x200,320,200,20260808_151001,ihawk1,50.0,2,0,4,0,0.0368,0.04873999999999999,2.3923,2.81314,5
r240x150,240,150,20260808_151001,ihawk1,50.0,2,0,2,0,0.5057,1.1127999999999998,1.835,1.92084,5
r160x100,160,100,20260808_151001,ihawk1,50.0,2,0,1,0,0.2723,0.5775399999999999,2.3383,3.0724599999999995,5
r640x400,640,400,20260808_151001,ihawk1,50.0,3,0,5,1,0.0,0.0,7.3232,7.8716,5
r480x300,480,300,20260808_151001,ihawk1,50.0,3,0,5,1,0.6715,0.7474999999999999,3.7735,4.53888,5
r320x200,320,200,20260808_151001,ihawk1,50.0,3,0,4,0,0.0401,0.06694,2.7232,3.14194,5
r240x150,240,150,20260808_151001,ihawk1,50.0,3,0,2,0,0.4747,0.8774799999999999,1.4134,2.15364,5
r160x100,160,100,20260808_151001,ihawk1,50.0,3,0,1,0,0.1585,0.18136,1.9866,2.9191,5
r640x400,640,400,20260808_151001,ihawk2,0.0,1,0,5,1,0.0,0.0,5.0131,6.37508,5
r480x300,480,300,20260808_151001,ihawk2,0.0,1,0,5,1,0.6412,0.6502399999999999,3.2201,3.59884,5
r320x200,320,200,20260808_151001,ihawk2,0.0,1,0,5,1,0.0753,0.08675999999999999,2.3397,2.6541799999999998,5
r240x150,240,150,20260808_151001,ihawk2,0.0,1,0,4,0,0.5766,0.93102,1.7182,2.29488,5
r160x100,160,100,20260808_151001,ihawk2,0.0,1,0,2,0,0.1671,0.19970000000000002,1.6646,1.7748599999999999,5
r640x400,640,400,20260808_151001,ihawk2,0.0,2,0,5,1,0.0,0.0,5.4324,6.1758,5
r480x300,480,300,20260808_151001,ihawk2,0.0,2,0,5,1,0.6132,0.62938,3.6985,4.2812399999999995,5
r320x200,320,200,20260808_151001,ihawk2,0.0,2,0,5,1,0.0348,0.03834,2.0396,2.74102,5
r240x150,240,150,20260808_151001,ihawk2,0.0,2,0,4,0,0.427,0.63884,1.4911,2.42924,5
r160x100,160,100,20260808_151001,ihawk2,0.0,2,0,2,0,0.1583,0.17222,1.6425,1.9263,5
r640x400,640,400,20260808_151001,ihawk2,0.0,3,0,5,1,0.0,0.0,4.7357,5.169160000000001,5
r480x300,480,300,20260808_151001,ihawk2,0.0,3,0,5,1,0.6018,0.61404,3.9864,4.0984799999999995,5
r320x200,320,200,20260808_151001,ihawk2,0.0,3,0,5,1,0.0355,0.04454,1.7041,2.00596,5
r240x150,240,150,20260808_151001,ihawk2,0.0,3,0,4,0,0.4382,0.4656,1.2936,1.91064,5
r160x100,160,100,20260808_151001,ihawk2,0.0,3,0,2,0,0.1666,0.16814,2.0002,2.52738,5
r640x400,640,400,20260808_151001,ihawk2,5.0,1,0,5,1,0.0,0.0,4.252,5.23648,5
r480x300,480,300,20260808_151001,ihawk2,5.0,1,0,5,1,0.6732,1.05718,3.064,3.61272,5
r320x200,320,200,20260808_151001,ihawk2,5.0,1,0,5,1,0.0346,0.03846,2.1772,2.63956,5
r240x150,240,150,20260808_151001,ihawk2,5.0,1,0,4,0,0.4558,0.45758,1.4449,1.89114,5
r160x100,160,100,20260808_151001,ihawk2,5.0,1,0,1,0,0.1594,0.172,1.6483,1.70716,5
r640x400,640,400,20260808_151001,ihawk2,5.0,2,0,5,1,0.0,0.0,6.4598,6.77136,5
r480x300,480,300,20260808_151001,ihawk2,5.0,2,0,5,1,0.6483,0.9148999999999999,3.6776,3.98304,5
r320x200,320,200,20260808_151001,ihawk2,5.0,2,0,5,1,0.0471,0.05488,2.5153,2.53552,5
r240x150,240,150,20260808_151001,ihawk2,5.0,2,0,4,0,0.6527,0.69092,1.841,1.90128,5
r160x100,160,100,20260808_151001,ihawk2,5.0,2,0,1,0,0.2715,0.28112,2.2718,2.28138,5
r640x400,640,400,20260808_151001,ihawk2,5.0,3,0,5,1,0.0,0.0,6.31,6.74622,5
r480x300,480,300,20260808_151001,ihawk2,5.0,3,0,5,1,0.6393,0.67042,2.8829,3.7264,5
r320x200,320,200,20260808_151001,ihawk2,5.0,3,0,5,1,0.0393,0.04412,1.8142,2.06892,5
r240x150,240,150,20260808_151001,ihawk2,5.0,3,0,5,1,0.4515,0.47458,1.2758,1.7338399999999998,5
r160x100,160,100,20260808_151001,ihawk2,5.0,3,0,1,0,0.2721,0.28148,2.2936,2.30684,5
r640x400,640,400,20260808_151001,ihawk2,10.0,1,0,5,1,0.0,0.0,5.2115,5.90522,5
r480x300,480,300,20260808_151001,ihawk2,10.0,1,0,5,1,0.6695,0.9354,3.7966,4.12688,5
r320x200,320,200,20260808_151001,ihawk2,10.0,1,0,4,0,0.0405,0.05064,2.5944,2.7907200000000003,5
r240x150,240,150,20260808_151001,ihawk2,10.0,1,0,4,0,0.6374,0.85488,1.8775,1.91366,5
r160x100,160,100,20260808_151001,ihawk2,10.0,1,0,2,0,0.264,0.27336,1.8669,2.1449399999999996,5
r640x400,640,400,20260808_151001,ihawk2,10.0,2,0,5,1,0.0,0.0,4.3994,5.6887,5
r480x300,480,300,20260808_151001,ihawk2,10.0,2,0,5,1,0.6049,0.60928,2.7191,3.56404,5
r320x200,320,200,20260808_151001,ihawk2,10.0,2,0,4,0,0.0348,0.04674,1.7581,3.37122,5
r240x150,240,150,20260808_151001,ihawk2,10.0,2,0,4,0,0.4308,0.45166,1.2765,1.3331600000000001,5
r160x100,160,100,20260808_151001,ihawk2,10.0,2,0,2,0,0.2086,0.22024,1.5062,2.00658,5
