camera,run_id,height_mm,frame_index,geometry,best_reprojection_rmse_px,second_reprojection_rmse_px,n_board_corners
ihawk1,20260808_162715,25.0,1,logged_edge_aligned,1.8245327722431721,12.536874108330773,20
ihawk1,20260808_162715,25.0,2,actual_margin10,0.5245702642080012,12.954466500668952,20
ihawk1,20260808_162715,25.0,2,logged_edge_aligned,1.8804318646750715,12.635105281366249,20
ihawk1,20260808_162715,25.0,3,actual_margin10,0.5301350018916088,12.85708569366443,20
ihawk1,20260808_162715,25.0,3,logged_edge_aligned,1.8163759300478095,12.53850481773499,20
ihawk1,20260808_162715,30.0,1,actual_margin10,0.4642143407346969,12.898067600802541,20
ihawk1,20260808_162715,30.0,1,logged_edge_aligned,1.8396144521279278,12.57543936794018,20
ihawk1,20260808_162715,30.0,2,actual_margin10,0.4620847838977121,12.899486392254278,20
ihawk1,20260808_162715,30.0,2,logged_edge_aligned,1.8355441016845964,12.576590860658541,20
ihawk1,20260808_162715,30.0,3,actual_margin10,0.48942590576653855,12.907798417441573,20
ihawk1,20260808_162715,30.0,3,logged_edge_aligned,1.8372029475122809,12.583525216347068,20
ihawk1,20260808_162715,35.0,1,actual_margin10,1.03200890250558,12.991747733071461,20
ihawk1,20260808_162715,35.0,1,logged_edge_aligned,2.1632607734525355,12.660822321217818,20
ihawk1,20260808_162715,35.0,2,actual_margin10,0.495160725128837,12.938629762926848,20
ihawk1,20260808_162715,35.0,2,logged_edge_aligned,1.8519551050410497,12.610921781847859,20
ihawk1,20260808_162715,35.0,3,actual_margin10,0.5499661732711252,12.967912280917302,20
ihawk1,20260808_162715,35.0,3,logged_edge_aligned,1.8391171592293825,12.635506765928953,20
ihawk1,20260808_162715,40.0,1,actual_margin10,0.48114375631689343,13.334155807597936,20
ihawk1,20260808_162715,40.0,1,logged_edge_aligned,1.9507153226514742,12.991403730524741,20
ihawk1,20260808_162715,40.0,2,actual_margin10,0.5110618205238843,13.356518893799764,20
ihawk1,20260808_162715,40.0,2,logged_edge_aligned,1.944032054737379,13.010447970273114,20
ihawk1,20260808_162715,40.0,3,actual_margin10,0.4845279209013611,13.341056801466472,20
ihawk1,20260808_162715,40.0,3,logged_edge_aligned,1.9470422348873417,12.99725008748739,20
ihawk1,20260808_162715,45.0,1,actual_margin10,0.4634699849464179,13.289293523898959,20
ihawk1,20260808_162715,45.0,1,logged_edge_aligned,1.8809314222053182,12.949066291597664,20
ihawk1,20260808_162715,45.0,2,actual_margin10,0.4582339516266169,13.286060613789891,20
ihawk1,20260808_162715,45.0,2,logged_edge_aligned,1.8879056094382478,12.947855197247174,20
ihawk1,20260808_162715,45.0,3,actual_margin10,0.45953866559977613,13.296724239893596,20
ihawk1,20260808_162715,45.0,3,logged_edge_aligned,1.8871156855270608,12.95636042007975,20
ihawk1,20260808_162715,50.0,1,actual_margin10,0.6164506699874553,13.553948867837944,20
ihawk1,20260808_162715,50.0,1,logged_edge_aligned,1.8633203238341844,13.179163239313882,20
ihawk1,20260808_162715,50.0,2,actual_margin10,0.6305337864246919,13.548636268981882,20
ihawk1,20260808_162715,50.0,2,logged_edge_aligned,1.8472108340831204,13.170376152540825,20
ihawk1,20260808_162715,50.0,3,actual_margin10,0.7201805067333478,13.669105614037925,20
ihawk1,20260808_162715,50.0,3,logged_edge_aligned,1.8471914880597482,13.287195780372388,20
ihawk2,20260808_131913,0.0,1,actual_margin10,0.43944994734863263,19.332522330823476,20
ihawk2,20260808_131913,0.0,1,logged_edge_aligned,2.3004785187779913,20.207084011060978,20
ihawk2,20260808_131913,0.0,2,actual_margin10,0.4414447865498647,19.33220767898872,20
ihawk2,20260808_131913,0.0,2,logged_edge_aligned,2.309234716371113,20.207792450095578,20
ihawk2,20260808_131913,0.0,3,actual_margin10,0.4367956269624342,19.357841325868055,20
ihawk2,20260808_131913,0.0,3,logged_edge_aligned,2.302272358011391,20.233231655115237,20
ihawk2,20260808_131913,5.0,1,actual_margin10,0.49902218810342114,19.5331642145304,20
ihawk2,20260808_131913,5.0,1,logged_edge_aligned,2.310674809794403,20.413979683680004,20
ihawk2,20260808_131913,5.0,2,actual_margin10,0.490759802910756,19.533493614560264,20
ihawk2,20260808_131913,5.0,2,logged_edge_aligned,2.322580044528192,20.415865778348714,20
ihawk2,20260808_131913,5.0,3,actual_margin10,0.49464482620516453,19.521771835388584,20
ihawk2,20260808_131913,5.0,3,logged_edge_aligned,2.3207559437865077,20.40332065350025,20
ihawk2,20260808_131913,10.0,1,actual_margin10,0.45056360969483694,19.872874735235293,20
ihawk2,20260808_131913,10.0,1,logged_edge_aligned,2.257751330090316,20.74410717184964,20
ihawk2,20260808_131913,10.0,2,actual_margin10,0.44678146589961254,19.88673067726152,20
ihawk2,20260808_131913,10.0,2,logged_edge_aligned,2.254057346770252,20.75773142047138,20
ihawk2,20260808_131913,10.0,3,actual_margin10,0.4479615833413261,19.880355135133712,20
ihawk2,20260808_131913,10.0,3,logged_edge_aligned,2.249409868961415,20.750678185399863,20
ihawk2,20260808_131913,15.0,1,actual_margin10,0.5277199512542842,20.256147898162727,20
ihawk2,20260808_131913,15.0,1,logged_edge_aligned,2.2745074755861188,21.139282228200003,20
ihawk2,20260808_131913,15.0,2,actual_margin10,0.5368267383692125,20.240690393075834,20
ihawk2,20260808_131913,15.0,2,logged_edge_aligned,2.2827224419409475,21.124385365496774,20
ihawk2,20260808_131913,15.0,3,actual_margin10,0.5284097195781752,20.238473463173637,20
ihawk2,20260808_131913,15.0,3,logged_edge_aligned,2.2750324535256845,21.121890807489876,20
ihawk2,20260808_131913,20.0,1,actual_margin10,0.4924551102995395,20.49838485223872,20
ihawk2,20260808_131913,20.0,1,logged_edge_aligned,2.2969326202981937,21.381152918586892,20
ihawk2,20260808_131913,20.0,2,actual_margin10,0.5012877580906457,20.488515324142984,20
ihawk2,20260808_131913,20.0,2,logged_edge_aligned,2.3019589791150756,21.371103287861484,20
ihawk2,20260808_131913,20.0,3,actual_margin10,0.48432502820433504,20.497387722609698,20
ihawk2,20260808_131913,20.0,3,logged_edge_aligned,2.297745104741528,21.380201022383954,20
ihawk2,20260808_131913,25.0,1,actual_margin10,0.5517913211767815,20.98783637451351,20
ihawk2,20260808_131913,25.0,1,logged_edge_aligned,2.2745020280410966,21.876666796811467,20
ihawk2,20260808_131913,25.0,2,actual_margin10,0.5500401697895766,20.991432321987386,20
ihawk2,20260808_131913,25.0,2,logged_edge_aligned,2.2754549169296134,21.881075800611274,20
ihawk2,20260808_131913,25.0,3,actual_margin10,0.5440267324377894,20.986912552754333,20
ihawk2,20260808_131913,25.0,3,logged_edge_aligned,2.274148676247166,21.87613062446343,20
ihawk2,20260808_131913,30.0,1,actual_margin10,0.5292653258381285,21.560669538518155,20
ihawk2,20260808_131913,30.0,1,logged_edge_aligned,2.250520721720091,22.457343586685205,20
ihawk2,20260808_131913,30.0,2,actual_margin10,0.5393962177542005,21.549956923576723,20
ihawk2,20260808_131913,30.0,2,logged_edge_aligned,2.2624835791039843,22.447121176570324,20
ihawk2,20260808_131913,30.0,3,actual_margin10,0.5314357736396899,21.552133810230185,20
ihawk2,20260808_131913,30.0,3,logged_edge_aligned,2.254639555987472,22.448897917764235,20
ihawk2,20260808_131913,35.0,1,actual_margin10,0.6022859085066516,21.98700265186989,20
ihawk2,20260808_131913,35.0,1,logged_edge_aligned,2.3057600790752546,22.902746187914058,20
ihawk2,20260808_131913,35.0,2,actual_margin10,0.5924639781455637,21.999802430206163,20
ihawk2,20260808_131913,35.0,2,logged_edge_aligned,2.2967356468816247,22.91509662540545,20
ihawk2,20260808_131913,35.0,3,actual_margin10,0.6010078504317893,21.985532707269094,20
ihawk2,20260808_131913,35.0,3,logged_edge_aligned,2.3141715361392388,22.90251805569552,20
ihawk2,20260808_131913,40.0,1,actual_margin10,0.5894029340369347,22.76200966237531,20
ihawk2,20260808_131913,40.0,1,logged_edge_aligned,2.312843197625394,23.700931190251204,20
ihawk2,20260808_131913,40.0,2,actual_margin10,0.5832648461659363,22.76571330095841,20
ihawk2,20260808_131913,40.0,2,logged_edge_aligned,2.311646294962406,23.704981419550805,20
ihawk2,20260808_131913,40.0,3,actual_margin10,0.5846177508765669,22.761635267437843,20
ihawk2,20260808_131913,40.0,3,logged_edge_aligned,2.3149669360056295,23.700827115677402,20
ihawk2,20260808_131913,45.0,1,actual_margin10,0.6411417930856912,23.11130964480872,20
ihawk2,20260808_131913,45.0,1,logged_edge_aligned,2.304585388419305,24.052272931611963,20
ihawk2,20260808_131913,45.0,2,actual_margin10,0.6341820382042018,23.117873850124784,20
ihawk2,20260808_131913,45.0,2,logged_edge_aligned,2.3043979483024124,24.05873552127366,20
ihawk2,20260808_131913,45.0,3,actual_margin10,0.6410471412684481,23.111034668359057,20
ihawk2,20260808_131913,45.0,3,logged_edge_aligned,2.3017305141126454,24.051545764533586,20
ihawk2,20260808_131913,50.0,1,actual_margin10,0.6456899165328237,23.30569541716765,20
ihawk2,20260808_131913,50.0,1,logged_edge_aligned,2.3335418393635,24.256801268458158,20
ihawk2,20260808_131913,50.0,2,actual_margin10,0.6466311189156999,23.287517120148895,20
ihawk2,20260808_131913,50.0,2,logged_edge_aligned,2.330405037328447,24.23770456539155,20
ihawk2,20260808_131913,50.0,3,actual_margin10,0.650030232332102,23.296001060959586,20
ihawk2,20260808_131913,50.0,3,logged_edge_aligned,2.3346965684226593,24.247234795113467,20
ihawk2,20260808_141232,0.0,1,actual_margin10,0.42514250589742514,19.120645045228045,20
ihawk2,20260808_141232,0.0,1,logged_edge_aligned,2.265745773147776,19.977476508497617,20
ihawk2,20260808_141232,0.0,2,actual_margin10,0.42386970374774524,19.129698528565154,20
ihawk2,20260808_141232,0.0,2,logged_edge_aligned,2.265594567306911,19.986794037708364,20
ihawk2,20260808_141232,0.0,3,actual_margin10,0.4175180998220448,19.12555027721991,20
ihawk2,20260808_141232,0.0,3,logged_edge_aligned,2.258283227346836,19.982722249788726,20
ihawk2,20260808_141232,5.0,1,actual_margin10,0.5144328116243321,19.483610619558135,20
ihawk2,20260808_141232,5.0,1,logged_edge_aligned,2.212772631630488,20.339696066571445,20
ihawk2,20260808_141232,5.0,2,actual_margin10,0.5181566789469768,19.482153600570403,20
ihawk2,20260808_141232,5.0,2,logged_edge_aligned,2.2091037975604055,20.337425866270408,20
ihawk2,20260808_141232,5.0,3,actual_margin10,0.5263458344600885,19.476831538267625,20
ihawk2,20260808_141232,5.0,3,logged_edge_aligned,2.210138776232045,20.331750590924237,20
ihawk2,20260808_141232,10.0,1,actual_margin10,0.4676396317873328,19.846573560951686,20
ihawk2,20260808_141232,10.0,1,logged_edge_aligned,2.2733603613886233,20.718383933774245,20
ihawk2,20260808_141232,10.0,2,actual_margin10,0.46790932576978606,19.856173918661185,20
ihawk2,20260808_141232,10.0,2,logged_edge_aligned,2.2740633821322174,20.728669208899323,20
ihawk2,20260808_141232,10.0,3,actual_margin10,0.4694111111000559,19.857024042204692,20
ihawk2,20260808_141232,10.0,3,logged_edge_aligned,2.2653490845473447,20.728128927495337,20
ihawk2,20260808_141232,15.0,1,actual_margin10,0.508922650299592,20.108278071488954,20
ihawk2,20260808_141232,15.0,1,logged_edge_aligned,2.2425008861150055,20.973282570836165,20
ihawk2,20260808_141232,15.0,2,actual_margin10,0.5365104799711942,20.092957630331572,20
ihawk2,20260808_141232,15.0,2,logged_edge_aligned,2.260398463607247,20.958770008764333,20
ihawk2,20260808_141232,15.0,3,actual_margin10,0.5483591410078364,20.094585587464223,20
ihawk2,20260808_141232,15.0,3,logged_edge_aligned,2.248709972017379,20.958998450510602,20
ihawk2,20260808_141232,20.0,1,actual_margin10,0.526639802033828,20.436448542748547,20
ihawk2,20260808_141232,20.0,1,logged_edge_aligned,2.260840757466748,21.309470797765123,20
ihawk2,20260808_141232,20.0,2,actual_margin10,0.5322075502367444,20.438596436916924,20
ihawk2,20260808_141232,20.0,2,logged_edge_aligned,2.2507331832790505,21.31065740313416,20
ihawk2,20260808_141232,20.0,3,actual_margin10,0.525590373358817,20.447691954748286,20
ihawk2,20260808_141232,20.0,3,logged_edge_aligned,2.24623480699636,21.31968374363743,20
ihawk2,20260808_141232,25.0,1,actual_margin10,0.5625635551313295,20.93586247116273,20
ihawk2,20260808_141232,25.0,1,logged_edge_aligned,2.2018443835134116,21.808656367108878,20
ihawk2,20260808_141232,25.0,2,actual_margin10,0.5542815194644036,20.932487023841254,20
ihawk2,20260808_141232,25.0,2,logged_edge_aligned,2.2035850382826534,21.805584668823755,20
ihawk2,20260808_141232,25.0,3,actual_margin10,0.5591448067689482,20.931953351139448,20
ihawk2,20260808_141232,25.0,3,logged_edge_aligned,2.204754547468818,21.805646845680936,20
ihawk2,20260808_141232,30.0,1,actual_margin10,0.5269639969747208,21.285634686459307,20
ihawk2,20260808_141232,30.0,1,logged_edge_aligned,2.280767152592518,22.179130960663457,20
ihawk2,20260808_141232,30.0,2,actual_margin10,0.914793269525967,21.224509045328727,20
ihawk2,20260808_141232,30.0,2,logged_edge_aligned,2.5706952671082877,22.11732497323257,20
ihawk2,20260808_141232,30.0,3,actual_margin10,0.9090228808574282,21.23171871419739,20
ihawk2,20260808_141232,30.0,3,logged_edge_aligned,2.575484794206988,22.12590809189933,20
ihawk2,20260808_141232,35.0,1,actual_margin10,0.6676125270105282,21.63287685441982,20
ihawk2,20260808_141232,35.0,1,logged_edge_aligned,2.2610436783326824,22.52881243855425,20
ihawk2,20260808_141232,35.0,2,actual_margin10,0.6731527972924518,21.617369698587424,20
ihawk2,20260808_141232,35.0,2,logged_edge_aligned,2.274874839006184,22.513827667422067,20
ihawk2,20260808_141232,35.0,3,actual_margin10,0.6708881274804671,21.62837521840897,20
ihawk2,20260808_141232,35.0,3,logged_edge_aligned,2.2630188589385547,22.524215080147226,20
ihawk2,20260808_141232,40.0,1,actual_margin10,0.5872574489037193,22.11582161704648,20
ihawk2,20260808_141232,40.0,1,logged_edge_aligned,2.2692426826583763,23.023020691181447,20
ihawk2,20260808_141232,40.0,2,actual_margin10,0.5852384193525865,22.12142638715356,20
ihawk2,20260808_141232,40.0,2,logged_edge_aligned,2.270670560568915,23.029315072646018,20
ihawk2,20260808_141232,40.0,3,actual_margin10,0.5867460755241811,22.11827775971053,20
ihawk2,20260808_141232,40.0,3,logged_edge_aligned,2.2651241173804513,23.0251516728997,20
ihawk2,20260808_141232,45.0,1,actual_margin10,1.0230666497519771,22.449414323286828,20
ihawk2,20260808_141232,45.0,1,logged_edge_aligned,2.647223560178346,23.373835173541494,20
ihawk2,20260808_141232,45.0,2,actual_margin10,1.0276370456777244,22.450891462800392,20
ihawk2,20260808_141232,45.0,2,logged_edge_aligned,2.6423744736625503,23.37435262040281,20
ihawk2,20260808_141232,45.0,3,actual_margin10,1.0305130655217953,22.44175014405117,20
ihawk2,20260808_141232,45.0,3,logged_edge_aligned,2.6491645537012958,23.36612992281186,20
ihawk2,20260808_141232,50.0,1,actual_margin10,0.5745835899968558,22.919411909783655,20
ihawk2,20260808_141232,50.0,1,logged_edge_aligned,2.3040200663155024,23.844499963073748,20
ihawk2,20260808_141232,50.0,2,actual_margin10,0.5803676571571073,22.908704875224963,20
ihawk2,20260808_141232,50.0,2,logged_edge_aligned,2.301670771536084,23.833784854731164,20
ihawk2,20260808_141232,50.0,3,actual_margin10,0.5866812453884738,22.902791491890085,20
ihawk2,20260808_141232,50.0,3,logged_edge_aligned,2.2953564359512377,23.827223944696296,20
ihawk2,20260808_145501,0.0,1,actual_margin10,0.43658261451551816,19.089949012450404,20
ihawk2,20260808_145501,0.0,1,logged_edge_aligned,2.2253596936308755,19.941514327112955,20
ihawk2,20260808_145501,0.0,2,actual_margin10,0.4294174628226802,19.094572886764023,20
ihawk2,20260808_145501,0.0,2,logged_edge_aligned,2.227168753380981,19.946522545732414,20
ihawk2,20260808_145501,0.0,3,actual_margin10,0.4399303104588468,19.07361455325912,20
ihawk2,20260808_145501,0.0,3,logged_edge_aligned,2.225587894984036,19.924923506513277,20
ihawk2,20260808_145501,5.0,1,actual_margin10,0.48664944704488283,19.405485842393936,20
ihawk2,20260808_145501,5.0,1,logged_edge_aligned,2.272862155139331,20.270120602609587,20
ihawk2,20260808_145501,5.0,2,actual_margin10,0.4951082446229723,19.40123264731971,20
ihawk2,20260808_145501,5.0,2,logged_edge_aligned,2.2703207948524695,20.265152579379503,20
ihawk2,20260808_145501,5.0,3,actual_margin10,0.48664432737002133,19.40698159578589,20
ihawk2,20260808_145501,5.0,3,logged_edge_aligned,2.2729752329202673,20.271648769452092,20
ihawk2,20260808_145501,10.0,1,actual_margin10,0.5613365830853446,19.803610504061083,20
ihawk2,20260808_145501,10.0,1,logged_edge_aligned,2.3078442759755085,20.6839472750555,20
ihawk2,20260808_145501,10.0,2,actual_margin10,0.5613388204107888,19.800216030005146,20
ihawk2,20260808_145501,10.0,2,logged_edge_aligned,2.30285115823275,20.680040100113395,20
ihawk2,20260808_145501,10.0,3,actual_margin10,0.5496935883029643,19.793068132476147,20
ihawk2,20260808_145501,10.0,3,logged_edge_aligned,2.30255928026023,20.67333482220349,20
ihawk2,20260808_145501,15.0,1,actual_margin10,0.5503719343241744,20.095383995001843,20
ihawk2,20260808_145501,15.0,1,logged_edge_aligned,2.279112550968802,20.97269354875787,20
ihawk2,20260808_145501,15.0,2,actual_margin10,0.5476006915234034,20.11046976124542,20
ihawk2,20260808_145501,15.0,2,logged_edge_aligned,2.287030866682256,20.988819541990686,20
ihawk2,20260808_145501,15.0,3,actual_margin10,0.5479892085063135,20.122984196837393,20
ihawk2,20260808_145501,15.0,3,logged_edge_aligned,2.2868104026911644,21.001944357281772,20
ihawk2,20260808_145501,20.0,1,actual_margin10,0.5256246803917327,20.506658378655704,20
ihawk2,20260808_145501,20.0,1,logged_edge_aligned,2.2640014293673283,21.385150996643198,20
ihawk2,20260808_145501,20.0,2,actual_margin10,0.5232779231039032,20.505726968106686,20
ihawk2,20260808_145501,20.0,2,logged_edge_aligned,2.262281611215301,21.384585957326014,20
ihawk2,20260808_145501,20.0,3,actual_margin10,0.5279565567714838,20.49863000771809,20
ihawk2,20260808_145501,20.0,3,logged_edge_aligned,2.270677294455827,21.37737746258551,20
ihawk2,20260808_145501,25.0,1,actual_margin10,0.6147396297279546,20.76358811676875,20
ihawk2,20260808_145501,25.0,1,logged_edge_aligned,2.2201638275171125,21.631200101348526,20
ihawk2,20260808_145501,25.0,2,actual_margin10,0.608055352234555,20.771605715696985,20
ihawk2,20260808_145501,25.0,2,logged_edge_aligned,2.208258539923724,21.638767954346715,20
ihawk2,20260808_145501,25.0,3,actual_margin10,0.6094170425729191,20.76153195131142,20
ihawk2,20260808_145501,25.0,3,logged_edge_aligned,2.2157168534092406,21.628974481792376,20
ihawk2,20260808_145501,30.0,1,actual_margin10,0.5769706319256238,21.428206381918635,20
ihawk2,20260808_145501,30.0,1,logged_edge_aligned,2.2623821195138136,22.32213667124146,20
ihawk2,20260808_145501,30.0,2,actual_margin10,0.5860774560089959,21.416407602813905,20
ihawk2,20260808_145501,30.0,2,logged_edge_aligned,2.2567763751734096,22.309513384687023,20
ihawk2,20260808_145501,30.0,3,actual_margin10,0.5756990157326027,21.417138388566055,20
ihawk2,20260808_145501,30.0,3,logged_edge_aligned,2.262104063615672,22.311291602471506,20
ihawk2,20260808_145501,35.0,1,actual_margin10,0.644957820414173,21.717017084667926,20
ihawk2,20260808_145501,35.0,1,logged_edge_aligned,2.2413462557371826,22.609052519861695,20
ihawk2,20260808_145501,35.0,2,actual_margin10,0.6499064624896324,21.70886738541389,20
ihawk2,20260808_145501,35.0,2,logged_edge_aligned,2.2406651763304026,22.600074060177437,20
ihawk2,20260808_145501,35.0,3,actual_margin10,0.6460361073699041,21.713070836144905,20
ihawk2,20260808_145501,35.0,3,logged_edge_aligned,2.2410419442447633,22.605058468257507,20
ihawk2,20260808_145501,40.0,1,actual_margin10,0.5868526459175056,22.206517765583612,20
ihawk2,20260808_145501,40.0,1,logged_edge_aligned,2.219938116745616,23.11037812638368,20
ihawk2,20260808_145501,40.0,2,actual_margin10,0.5891660444515013,22.215939026667982,20
ihawk2,20260808_145501,40.0,2,logged_edge_aligned,2.214176804592554,23.119939630531007,20
ihawk2,20260808_145501,40.0,3,actual_margin10,0.6012390881337538,22.199445465815877,20
ihawk2,20260808_145501,40.0,3,logged_edge_aligned,2.2158009629926356,23.102331517797754,20
ihawk2,20260808_145501,45.0,1,actual_margin10,0.6141432527276226,22.712566550922798,20
ihawk2,20260808_145501,45.0,1,logged_edge_aligned,2.2267065803887234,23.6252847356839,20
ihawk2,20260808_145501,45.0,2,actual_margin10,0.6121346548206992,22.720694531296516,20
ihawk2,20260808_145501,45.0,2,logged_edge_aligned,2.2269493277438293,23.633726217168178,20
ihawk2,20260808_145501,45.0,3,actual_margin10,0.6095064932322612,22.728075073296633,20
ihawk2,20260808_145501,45.0,3,logged_edge_aligned,2.2230104546262264,23.64111035507848,20
ihawk2,20260808_145501,50.0,1,actual_margin10,0.6695024831114799,23.033678724958843,20
ihawk2,20260808_145501,50.0,1,logged_edge_aligned,2.1945775847097817,23.948187688928545,20
ihawk2,20260808_145501,50.0,2,actual_margin10,0.6691179519479524,23.035194366026477,20
ihawk2,20260808_145501,50.0,2,logged_edge_aligned,2.193157874321457,23.949574123525256,20
ihawk2,20260808_145501,50.0,3,actual_margin10,0.6744205503787845,23.033226177913487,20
ihawk2,20260808_145501,50.0,3,logged_edge_aligned,2.196983616894925,23.947751995898596,20
ihawk2,20260808_151001,0.0,1,actual_margin10,0.4291972008118347,19.132953369833487,20
ihawk2,20260808_151001,0.0,1,logged_edge_aligned,2.210722330922959,19.985951730413476,20
ihawk2,20260808_151001,0.0,2,actual_margin10,0.4291236959640197,19.14152891316138,20
ihawk2,20260808_151001,0.0,2,logged_edge_aligned,2.201961785174923,19.993731001130627,20
ihawk2,20260808_151001,0.0,3,actual_margin10,0.43286567482796334,19.136900174225417,20
ihawk2,20260808_151001,0.0,3,logged_edge_aligned,2.2062891577749895,19.989738899618864,20
ihawk2,20260808_151001,5.0,1,actual_margin10,0.47698871066114507,19.456925932167866,20
ihawk2,20260808_151001,5.0,1,logged_edge_aligned,2.269844503829193,20.322915106993413,20
ihawk2,20260808_151001,5.0,2,actual_margin10,0.4693399101664536,19.47938144008178,20
ihawk2,20260808_151001,5.0,2,logged_edge_aligned,2.2629363045979605,20.345109496895585,20
ihawk2,20260808_151001,5.0,3,actual_margin10,0.47844824656579943,19.455378197062615,20
ihawk2,20260808_151001,5.0,3,logged_edge_aligned,2.276612767173519,20.32219110743211,20
ihawk2,20260808_151001,10.0,1,actual_margin10,0.5174136052858833,19.772669548507807,20
ihawk2,20260808_151001,10.0,1,logged_edge_aligned,2.2683927382477473,20.643258277130936,20
ihawk2,20260808_151001,10.0,2,actual_margin10,0.5134284062914997,19.782483247278282,20
ihawk2,20260808_151001,10.0,2,logged_edge_aligned,2.2636331985846057,20.65302273107136,20
ihawk2,20260808_151001,10.0,3,actual_margin10,0.5189023988495324,19.7764210174909,20
ihawk2,20260808_151001,10.0,3,logged_edge_aligned,2.262126774272346,20.646753380144684,20
ihawk2,20260808_151001,15.0,1,actual_margin10,0.6133238951795065,19.960949713285082,20
ihawk2,20260808_151001,15.0,1,logged_edge_aligned,2.30635164790505,20.843932133010817,20
ihawk2,20260808_151001,15.0,2,actual_margin10,0.6140341895382212,19.960448864900275,20
ihawk2,20260808_151001,15.0,2,logged_edge_aligned,2.3068206457886222,20.844041139902252,20
ihawk2,20260808_151001,15.0,3,actual_margin10,0.6175851625495261,19.97087356801989,20
ihawk2,20260808_151001,15.0,3,logged_edge_aligned,2.3050583106571927,20.85425166873732,20
ihawk2,20260808_151001,20.0,1,actual_margin10,0.5460052940109086,20.4119031889666,20
ihawk2,20260808_151001,20.0,1,logged_edge_aligned,2.267908984629319,21.29615705667096,20
ihawk2,20260808_151001,20.0,2,actual_margin10,0.5488053972534447,20.407653519360426,20
ihawk2,20260808_151001,20.0,2,logged_edge_aligned,2.262490935544511,21.291387076931088,20
ihawk2,20260808_151001,20.0,3,actual_margin10,0.5455831888746431,20.409811396334472,20
ihawk2,20260808_151001,20.0,3,logged_edge_aligned,2.2683865052144165,21.293832918703337,20
ihawk2,20260808_151001,25.0,1,actual_margin10,0.6651811108655,20.856387505802566,20
ihawk2,20260808_151001,25.0,1,logged_edge_aligned,2.2844147624430162,21.740683767575064,20
ihawk2,20260808_151001,25.0,2,actual_margin10,0.6676684777215897,20.85447115114337,20
ihawk2,20260808_151001,25.0,2,logged_edge_aligned,2.290827076941242,21.739068578327615,20
ihawk2,20260808_151001,25.0,3,actual_margin10,0.673852858048571,20.857860323255593,20
ihawk2,20260808_151001,25.0,3,logged_edge_aligned,2.2846268814083452,21.74147102391247,20
ihawk2,20260808_151001,30.0,1,actual_margin10,0.5688150369059041,21.468446367244802,20
ihawk2,20260808_151001,30.0,1,logged_edge_aligned,2.2383341897178086,22.36789274751722,20
ihawk2,20260808_151001,30.0,2,actual_margin10,0.5637785971472946,21.480337290074544,20
ihawk2,20260808_151001,30.0,2,logged_edge_aligned,2.237529697545961,22.380659929158217,20
ihawk2,20260808_151001,30.0,3,actual_margin10,0.5641192924299783,21.48817252081356,20
ihawk2,20260808_151001,30.0,3,logged_edge_aligned,2.2369797484445324,22.389036064103028,20
ihawk2,20260808_151001,35.0,1,actual_margin10,0.6738504453660191,21.881470728068948,20
ihawk2,20260808_151001,35.0,1,logged_edge_aligned,2.2604875500025816,22.789347392189278,20
ihawk2,20260808_151001,35.0,2,actual_margin10,0.6663474268695747,21.881731125962418,20
ihawk2,20260808_151001,35.0,2,logged_edge_aligned,2.2736313525214022,22.791064102006256,20
ihawk2,20260808_151001,35.0,3,actual_margin10,0.6712454006454748,21.87854659303125,20
ihawk2,20260808_151001,35.0,3,logged_edge_aligned,2.2710555142818576,22.787545677689472,20
ihawk2,20260808_151001,40.0,1,actual_margin10,0.6016272334675,22.469512755418663,20
ihawk2,20260808_151001,40.0,1,logged_edge_aligned,2.2821590149211377,23.398718351039296,20
ihawk2,20260808_151001,40.0,2,actual_margin10,0.6151403872675401,22.451829946650427,20
ihawk2,20260808_151001,40.0,2,logged_edge_aligned,2.29113298743486,23.381337709610822,20
ihawk2,20260808_151001,40.0,3,actual_margin10,0.6234272604923351,22.445669468871085,20
ihawk2,20260808_151001,40.0,3,logged_edge_aligned,2.2828390442638185,23.373767575224456,20
ihawk2,20260808_151001,45.0,1,actual_margin10,0.6340532240504146,22.9080478041629,20
ihawk2,20260808_151001,45.0,1,logged_edge_aligned,2.2451880671986966,23.841236968521695,20
ihawk2,20260808_151001,45.0,2,actual_margin10,0.6344834804143766,22.904994452221946,20
ihawk2,20260808_151001,45.0,2,logged_edge_aligned,2.238683407675274,23.83753702877414,20
ihawk2,20260808_151001,45.0,3,actual_margin10,0.6359572567042661,22.906821731358843,20
ihawk2,20260808_151001,45.0,3,logged_edge_aligned,2.237563506173266,23.838848016461046,20
ihawk2,20260808_151001,50.0,1,actual_margin10,0.6763485849154727,23.335651265047776,20
ihawk2,20260808_151001,50.0,1,logged_edge_aligned,2.2816056104237687,24.283851512346384,20
ihawk2,20260808_151001,50.0,2,actual_margin10,0.6768024269328337,23.34216431125953,20
ihawk2,20260808_151001,50.0,2,logged_edge_aligned,2.274626115112208,24.290607868081445,20
ihawk2,20260808_151001,50.0,3,actual_margin10,0.6765654331355306,23.341211389136927,20
ihawk2,20260808_151001,50.0,3,logged_edge_aligned,2.280329284254898,24.290309689917592,20
ihawk2,20260808_162715,0.0,1,actual_margin10,0.45183573344752737,19.142740211892825,20
ihawk2,20260808_162715,0.0,1,logged_edge_aligned,2.258722519528817,20.003487083851937,20
