camera,run_id,height_mm,marker_id,board_position,n_frames,selected_branch_sequence,branch_switch_flag,large_mode_jump_flag,max_pairwise_rho_mm,max_pairwise_omega_rad,covariance_rank,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,role
ihawk2,20260808_162715,20.0,3,BR,3,A/A/A,0,0,0.9292086384396737,0.001988460799597686,2,0.4264536050777774,0.05651200902717439,0.3205731203781688,0.0007832349325617341,0.0005323449475740163,0.0006612940167593864,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,20.0,4,C,3,A/A/A,0,0,0.12136214829502953,0.0006156869405991516,2,0.04947702058848568,0.003437230349746255,0.0365807727004583,0.000109583243920919,0.0003193998910465975,8.471439145495435e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,25.0,0,TL,3,A/A/A,0,0,0.33887325144072317,0.0011405812046865877,2,0.11228727489880083,0.038430597723131565,0.12550562186721445,0.00043615556535307504,8.874469926784232e-05,0.00046777884258068265,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,25.0,1,TR,3,A/A/A,0,0,1.1749790646518687,0.0027115237425046775,2,0.47147585115580914,0.13986228332847497,0.3574708330466897,0.0013824251021299495,0.0004423486819289087,0.00038754390917855217,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,25.0,2,BL,3,A/A/A,0,0,0.3441774122003496,0.002953607733065409,2,0.1412419306675742,0.04124567851512642,0.11415285104667768,0.000614030423094795,0.0014597697130199552,0.00020451409420369697,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,25.0,3,BR,3,A/A/A,0,0,0.39415747668534157,0.00185246419664378,2,0.17974874337298427,0.022990555985208508,0.11560511837623814,0.000846828111871752,0.0008230995685235429,0.0005033536990308187,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,25.0,4,C,3,A/A/A,0,0,0.5334224196853486,0.0011287152207403708,2,0.21390720126178742,0.017497502743953383,0.1742314949578555,0.0004039382609896352,0.0005494636095537402,0.0002193931703996773,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,30.0,0,TL,3,A/A/A,0,0,0.7156819671890761,0.0027777754635295634,2,0.257562799371651,0.0778828562323917,0.2685343546748189,0.000857448445743978,0.0010846065975086147,0.0009470528424868001,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,30.0,1,TR,3,A/A/A,0,0,0.33802689421137977,0.0013626383959526504,2,0.1383324498474015,0.03465313984008698,0.09155380238969248,9.849058156415317e-05,0.0005526251679754987,0.0004077417587551072,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,30.0,2,BL,3,A/A/A,0,0,0.4382871609509795,0.0023077932531688737,2,0.14993345806657962,0.04263273607242937,0.15454200102169457,0.0010284910387838052,0.0002122117547352878,0.0006583896723458118,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,30.0,3,BR,3,A/A/A,0,0,0.1987100869652814,0.002098956151101167,2,0.08456111327781445,0.019212494621689596,0.052641853318598386,0.0006110408927123291,0.0007689068921052035,0.0006960094975262657,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,30.0,4,C,3,A/A/A,0,0,0.40966915630578327,0.0008213933210087059,2,0.16014097103498204,0.004173432288615945,0.12843401870673135,0.00020395156920755957,2.603675429119265e-05,0.00040050237720068975,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,35.0,0,TL,3,A/A/A,0,0,0.22543130525574023,0.0010068422318004991,2,0.08163712556511103,0.03070403870380906,0.0817521648621804,0.00018609651609761813,0.00041128450704928303,0.0002999171531106584,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,35.0,1,TR,3,A/A/A,0,0,0.2626426605677248,0.0005299559806097934,2,0.11089139172383031,0.03475177257047165,0.08751744034591692,0.00011867900639147273,7.207585032662838e-05,0.00024626936191779,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,35.0,2,BL,3,A/A/A,0,0,0.23724236178645566,0.0032154464634735155,2,0.10101799888525452,0.03359443482545629,0.06944232609668483,0.0002884287510663439,0.0015917207503425602,0.00042572738403391804,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,35.0,3,BR,3,A/A/A,0,0,0.7239863289396403,0.00311232098825063,2,0.3005032443843759,0.0970914225559942,0.22153699088433398,0.0005348262248725313,0.0006842545826142878,0.00157344957721249,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,35.0,4,C,3,A/A/A,0,0,0.19917874316315956,0.0006234115007437986,2,0.08724388680674498,0.004697444505260404,0.06320788691147614,0.00029521695085575617,0.00013343517493158148,9.26036886389229e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,40.0,0,TL,3,A/A/A,0,0,0.49678522434725453,0.002055783972559676,2,0.17243649804986774,0.05618770357013914,0.17424480830710667,0.000597106454927955,0.0008616979879610716,0.0002329233844300274,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,40.0,1,TR,3,A/A/A,0,0,0.49765645186850366,0.0014539120863993253,2,0.22820777182541968,0.06462052121229997,0.1529545535606818,0.0002549839751476196,0.0003748869326641665,0.0006491777344485206,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,40.0,2,BL,3,A/A/A,0,0,0.20348216018240556,0.0018960343660201324,2,0.08027825550388838,0.024086547896271116,0.05963060515449322,0.0005968250617243703,0.0008607590196294046,0.0002145698340645817,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,40.0,3,BR,3,A/A/A,0,0,0.28182727077285996,0.0018798954601599472,2,0.13177008925433212,0.017897760164843055,0.07666638197034341,0.0005496052722068542,0.0006557669180450374,0.0005249839662524144,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,40.0,4,C,3,A/A/A,0,0,0.25134393402828314,0.0016305538006110936,2,0.10788973728587879,0.009374398501114154,0.07939240796850733,0.0006257772761704196,0.0005579000632741116,0.00012717236322971263,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,45.0,0,TL,3,A/A/A,0,0,0.33127248853471375,0.0012197751031809948,2,0.1166870091730053,0.0492204667926243,0.10685502469559245,0.0002047423860984873,0.0005596006206364481,0.00033328706882370865,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,45.0,1,TR,3,A/A/A,0,0,0.4326895988384444,0.0029040003043890685,2,0.1837692456691497,0.04378274107610914,0.1059847196402294,0.0008001536587421255,0.001288544492028205,0.00024562150875580063,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,45.0,2,BL,3,A/A/A,0,0,0.4188999119736236,0.002520475703408666,2,0.1489507793437229,0.050133734173481534,0.14296767218902243,0.0006355064366034995,0.001168381476566934,0.00042599062698934055,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,45.0,3,BR,3,A/A/A,0,0,0.14691142770917076,0.0006936933191585137,2,0.061570970286619967,0.02048345117537225,0.041479664856568677,0.00015101296936135747,0.00024977847998354453,0.00022650919981720367,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,45.0,4,C,3,A/A/A,0,0,0.3238185775482365,0.0011758992785668035,2,0.12657408852945543,0.012269340413908059,0.10161988163888584,0.0004041484808403028,0.00014863985944046622,0.0004524675524541888,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,50.0,0,TL,3,A/A/A,0,0,0.09443483870088548,0.0010806043099866386,2,0.03584067289386258,0.0066122862881821415,0.031865903882371885,0.00039934270668771026,0.00017623674032905915,0.000350115427422362,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,50.0,1,TR,3,A/A/A,0,0,1.0059960682409232,0.0033979100309352423,2,0.42111313388880506,0.11863174404635346,0.25353584394720213,0.0006721605870400629,0.0015186775463340437,0.0006827977604946503,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,50.0,2,BL,3,A/A/A,0,0,0.7480083957475647,0.0028993803086488387,2,0.28436594119876096,0.11204668877076103,0.27285241473686633,0.0005553337230562846,0.0011361419915540713,0.0010407771603705971,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,50.0,3,BR,3,A/A/A,0,0,0.4673949219480012,0.0009208109360478009,2,0.19325407249183127,0.03675730995357351,0.13786322589347488,0.0003043477071123152,0.0003967227081983172,0.00012568718972005816,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_162715,50.0,4,C,3,A/A/A,0,0,0.1492807185039464,0.0006951594524876191,2,0.060883768002864005,0.011430111255832289,0.044982231460917094,8.776338062809684e-05,0.0002794006334151232,0.00023692952930187168,failure_mode_comparator_not_primary_measurement
