subset_id,n_points,distribution,trial_index,point_order,corner_index,board_col,board_row,board_x_mm,board_y_mm,u_undist_median_px,v_undist_median_px
N16_clustered_T028,16,clustered,28,12,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T028,16,clustered,28,13,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N16_clustered_T028,16,clustered,28,14,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N16_clustered_T028,16,clustered,28,15,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N16_clustered_T028,16,clustered,28,16,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N16_clustered_T029,16,clustered,29,1,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N16_clustered_T029,16,clustered,29,2,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N16_clustered_T029,16,clustered,29,3,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T029,16,clustered,29,4,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T029,16,clustered,29,5,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T029,16,clustered,29,6,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T029,16,clustered,29,7,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T029,16,clustered,29,8,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T029,16,clustered,29,9,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N16_clustered_T029,16,clustered,29,10,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T029,16,clustered,29,11,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N16_clustered_T029,16,clustered,29,12,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N16_clustered_T029,16,clustered,29,13,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N16_clustered_T029,16,clustered,29,14,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N16_clustered_T029,16,clustered,29,15,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N16_clustered_T029,16,clustered,29,16,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N16_clustered_T030,16,clustered,30,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N16_clustered_T030,16,clustered,30,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N16_clustered_T030,16,clustered,30,3,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N16_clustered_T030,16,clustered,30,4,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N16_clustered_T030,16,clustered,30,5,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N16_clustered_T030,16,clustered,30,6,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N16_clustered_T030,16,clustered,30,7,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T030,16,clustered,30,8,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T030,16,clustered,30,9,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N16_clustered_T030,16,clustered,30,10,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T030,16,clustered,30,11,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T030,16,clustered,30,12,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T030,16,clustered,30,13,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N16_clustered_T030,16,clustered,30,14,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N16_clustered_T030,16,clustered,30,15,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N16_clustered_T030,16,clustered,30,16,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N16_clustered_T031,16,clustered,31,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N16_clustered_T031,16,clustered,31,2,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N16_clustered_T031,16,clustered,31,3,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N16_clustered_T031,16,clustered,31,4,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N16_clustered_T031,16,clustered,31,5,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N16_clustered_T031,16,clustered,31,6,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N16_clustered_T031,16,clustered,31,7,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T031,16,clustered,31,8,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T031,16,clustered,31,9,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T031,16,clustered,31,10,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T031,16,clustered,31,11,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N16_clustered_T031,16,clustered,31,12,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N16_clustered_T031,16,clustered,31,13,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T031,16,clustered,31,14,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T031,16,clustered,31,15,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N16_clustered_T031,16,clustered,31,16,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N16_clustered_T032,16,clustered,32,1,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N16_clustered_T032,16,clustered,32,2,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N16_clustered_T032,16,clustered,32,3,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N16_clustered_T032,16,clustered,32,4,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T032,16,clustered,32,5,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T032,16,clustered,32,6,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T032,16,clustered,32,7,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N16_clustered_T032,16,clustered,32,8,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T032,16,clustered,32,9,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T032,16,clustered,32,10,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T032,16,clustered,32,11,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N16_clustered_T032,16,clustered,32,12,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N16_clustered_T032,16,clustered,32,13,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T032,16,clustered,32,14,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T032,16,clustered,32,15,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N16_clustered_T032,16,clustered,32,16,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N16_clustered_T033,16,clustered,33,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N16_clustered_T033,16,clustered,33,2,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N16_clustered_T033,16,clustered,33,3,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N16_clustered_T033,16,clustered,33,4,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N16_clustered_T033,16,clustered,33,5,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N16_clustered_T033,16,clustered,33,6,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T033,16,clustered,33,7,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T033,16,clustered,33,8,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N16_clustered_T033,16,clustered,33,9,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N16_clustered_T033,16,clustered,33,10,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T033,16,clustered,33,11,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T033,16,clustered,33,12,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T033,16,clustered,33,13,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N16_clustered_T033,16,clustered,33,14,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T033,16,clustered,33,15,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N16_clustered_T033,16,clustered,33,16,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N16_clustered_T034,16,clustered,34,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N16_clustered_T034,16,clustered,34,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N16_clustered_T034,16,clustered,34,3,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N16_clustered_T034,16,clustered,34,4,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N16_clustered_T034,16,clustered,34,5,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N16_clustered_T034,16,clustered,34,6,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T034,16,clustered,34,7,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T034,16,clustered,34,8,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N16_clustered_T034,16,clustered,34,9,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T034,16,clustered,34,10,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T034,16,clustered,34,11,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T034,16,clustered,34,12,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T034,16,clustered,34,13,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N16_clustered_T034,16,clustered,34,14,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N16_clustered_T034,16,clustered,34,15,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N16_clustered_T034,16,clustered,34,16,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N16_clustered_T035,16,clustered,35,1,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N16_clustered_T035,16,clustered,35,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N16_clustered_T035,16,clustered,35,3,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N16_clustered_T035,16,clustered,35,4,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N16_clustered_T035,16,clustered,35,5,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T035,16,clustered,35,6,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N16_clustered_T035,16,clustered,35,7,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T035,16,clustered,35,8,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T035,16,clustered,35,9,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T035,16,clustered,35,10,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T035,16,clustered,35,11,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T035,16,clustered,35,12,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N16_clustered_T035,16,clustered,35,13,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N16_clustered_T035,16,clustered,35,14,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N16_clustered_T035,16,clustered,35,15,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N16_clustered_T035,16,clustered,35,16,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N16_clustered_T036,16,clustered,36,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N16_clustered_T036,16,clustered,36,2,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N16_clustered_T036,16,clustered,36,3,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N16_clustered_T036,16,clustered,36,4,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N16_clustered_T036,16,clustered,36,5,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N16_clustered_T036,16,clustered,36,6,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N16_clustered_T036,16,clustered,36,7,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N16_clustered_T036,16,clustered,36,8,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T036,16,clustered,36,9,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T036,16,clustered,36,10,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N16_clustered_T036,16,clustered,36,11,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T036,16,clustered,36,12,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T036,16,clustered,36,13,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T036,16,clustered,36,14,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T036,16,clustered,36,15,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T036,16,clustered,36,16,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N16_clustered_T037,16,clustered,37,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N16_clustered_T037,16,clustered,37,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N16_clustered_T037,16,clustered,37,3,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N16_clustered_T037,16,clustered,37,4,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N16_clustered_T037,16,clustered,37,5,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N16_clustered_T037,16,clustered,37,6,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T037,16,clustered,37,7,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T037,16,clustered,37,8,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T037,16,clustered,37,9,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T037,16,clustered,37,10,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N16_clustered_T037,16,clustered,37,11,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T037,16,clustered,37,12,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T037,16,clustered,37,13,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N16_clustered_T037,16,clustered,37,14,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N16_clustered_T037,16,clustered,37,15,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N16_clustered_T037,16,clustered,37,16,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N16_clustered_T038,16,clustered,38,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N16_clustered_T038,16,clustered,38,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N16_clustered_T038,16,clustered,38,3,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N16_clustered_T038,16,clustered,38,4,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T038,16,clustered,38,5,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T038,16,clustered,38,6,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N16_clustered_T038,16,clustered,38,7,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T038,16,clustered,38,8,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T038,16,clustered,38,9,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N16_clustered_T038,16,clustered,38,10,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T038,16,clustered,38,11,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N16_clustered_T038,16,clustered,38,12,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N16_clustered_T038,16,clustered,38,13,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N16_clustered_T038,16,clustered,38,14,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N16_clustered_T038,16,clustered,38,15,41,5,6,125.0,150.0,357.9084167480469,270.3205261230469
N16_clustered_T038,16,clustered,38,16,47,5,7,125.0,175.0,369.9309844970703,279.62353515625
N16_clustered_T039,16,clustered,39,1,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N16_clustered_T039,16,clustered,39,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N16_clustered_T039,16,clustered,39,3,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N16_clustered_T039,16,clustered,39,4,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N16_clustered_T039,16,clustered,39,5,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N16_clustered_T039,16,clustered,39,6,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N16_clustered_T039,16,clustered,39,7,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N16_clustered_T039,16,clustered,39,8,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N16_clustered_T039,16,clustered,39,9,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T039,16,clustered,39,10,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T039,16,clustered,39,11,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T039,16,clustered,39,12,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T039,16,clustered,39,13,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T039,16,clustered,39,14,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T039,16,clustered,39,15,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N16_clustered_T039,16,clustered,39,16,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N16_clustered_T040,16,clustered,40,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N16_clustered_T040,16,clustered,40,2,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N16_clustered_T040,16,clustered,40,3,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N16_clustered_T040,16,clustered,40,4,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N16_clustered_T040,16,clustered,40,5,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N16_clustered_T040,16,clustered,40,6,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N16_clustered_T040,16,clustered,40,7,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T040,16,clustered,40,8,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T040,16,clustered,40,9,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N16_clustered_T040,16,clustered,40,10,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N16_clustered_T040,16,clustered,40,11,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T040,16,clustered,40,12,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T040,16,clustered,40,13,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N16_clustered_T040,16,clustered,40,14,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N16_clustered_T040,16,clustered,40,15,43,1,7,25.0,175.0,310.14788818359375,310.045654296875
N16_clustered_T040,16,clustered,40,16,45,3,7,75.0,175.0,341.5081787109375,294.6528625488281
N16_clustered_T041,16,clustered,41,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N16_clustered_T041,16,clustered,41,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N16_clustered_T041,16,clustered,41,3,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N16_clustered_T041,16,clustered,41,4,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N16_clustered_T041,16,clustered,41,5,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N16_clustered_T041,16,clustered,41,6,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N16_clustered_T041,16,clustered,41,7,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N16_clustered_T041,16,clustered,41,8,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N16_clustered_T041,16,clustered,41,9,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N16_clustered_T041,16,clustered,41,10,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N16_clustered_T041,16,clustered,41,11,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N16_clustered_T041,16,clustered,41,12,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N16_clustered_T041,16,clustered,41,13,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N16_clustered_T041,16,clustered,41,14,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N16_clustered_T041,16,clustered,41,15,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N16_clustered_T041,16,clustered,41,16,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N16_clustered_T042,16,clustered,42,1,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
