dataset,camera,pose_key,height_mm,run_id,n,covariance_rank,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,cov_rho_x_mm_rho_x_mm,cov_rho_x_mm_rho_y_mm,cov_rho_x_mm_rho_z_mm,cov_rho_x_mm_omega_x_rad,cov_rho_x_mm_omega_y_rad,cov_rho_x_mm_omega_z_rad,cov_rho_y_mm_rho_x_mm,cov_rho_y_mm_rho_y_mm,cov_rho_y_mm_rho_z_mm,cov_rho_y_mm_omega_x_rad,cov_rho_y_mm_omega_y_rad,cov_rho_y_mm_omega_z_rad,cov_rho_z_mm_rho_x_mm,cov_rho_z_mm_rho_y_mm,cov_rho_z_mm_rho_z_mm,cov_rho_z_mm_omega_x_rad,cov_rho_z_mm_omega_y_rad,cov_rho_z_mm_omega_z_rad,cov_omega_x_rad_rho_x_mm,cov_omega_x_rad_rho_y_mm,cov_omega_x_rad_rho_z_mm,cov_omega_x_rad_omega_x_rad,cov_omega_x_rad_omega_y_rad,cov_omega_x_rad_omega_z_rad,cov_omega_y_rad_rho_x_mm,cov_omega_y_rad_rho_y_mm,cov_omega_y_rad_rho_z_mm,cov_omega_y_rad_omega_x_rad,cov_omega_y_rad_omega_y_rad,cov_omega_y_rad_omega_z_rad,cov_omega_z_rad_rho_x_mm,cov_omega_z_rad_rho_y_mm,cov_omega_z_rad_rho_z_mm,cov_omega_z_rad_omega_x_rad,cov_omega_z_rad_omega_y_rad,cov_omega_z_rad_omega_z_rad,source_file,note
E2,ihawk1,marker_2_BL,25.0,20260808_145501,3,2,-25.52984565616218,109.04597335336199,503.2674305319629,1.9878302634772755,-0.6429394961659273,0.40923989276276446,0.014244151558825725,0.012506037463581114,0.016624996783501295,0.00042987110083367953,0.0004802726424048968,0.0009752275267940301,0.00020289585363079732,-2.2023181094245244e-05,-0.00022963118854655383,-5.0617836722260405e-06,-6.700929496813315e-06,-1.3828169012491935e-05,-2.2023181094245244e-05,0.00015640097304049432,-2.5486599633350917e-05,-2.4524136284892525e-06,1.9275973190866694e-06,3.4854168767413346e-07,-0.00022963118854655383,-2.5486599633350917e-05,0.00027639051805142836,6.711351498074085e-06,7.191028800421048e-06,1.6027509765322996e-05,-5.0617836722260405e-06,-2.4524136284892525e-06,6.711351498074085e-06,1.8478916333195947e-07,1.4377849030683028e-07,3.674430500767885e-07,-6.700929496813315e-06,1.9275973190866694e-06,7.191028800421048e-06,1.4377849030683028e-07,2.3066181104258191e-07,4.4771410717276634e-07,-1.3828169012491935e-05,3.4854168767413346e-07,1.6027509765322996e-05,3.674430500767885e-07,4.4771410717276634e-07,9.510687290168006e-07,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,25.0,20260808_151001,3,2,-28.36943757210461,110.91787506094592,503.66375870850425,1.9742169213323122,-0.6285932468419535,0.4267781215507133,0.02359383263882945,0.04446519223922479,0.03930297014221801,0.0008765798823819283,0.0003452386099795177,0.00044467385046843816,0.0005566689385890938,0.0010469224719837735,-0.0008155703576793399,-1.739164243316846e-05,7.214700480247206e-06,-2.015539647542214e-06,0.0010469224719837735,0.001977153320871217,-0.0014802262693816928,-3.4067993353742765e-05,1.3109279878232138e-05,-5.04140376828664e-06,-0.0008155703576793399,-0.0014802262693816928,0.0015447234620000801,1.660752804521399e-05,-1.3567713064057886e-05,-5.209304055564969e-06,-1.739164243316846e-05,-3.4067993353742765e-05,1.660752804521399e-05,7.683922901967153e-07,-1.493793849642667e-07,2.6998547011531864e-07,7.214700480247206e-06,1.3109279878232138e-05,-1.3567713064057886e-05,-1.493793849642667e-07,1.1918969782058953e-07,4.381419619929139e-08,-2.015539647542214e-06,-5.04140376828664e-06,-5.209304055564969e-06,2.6998547011531864e-07,4.381419619929139e-08,1.9773483329042692e-07,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,25.0,20260808_162715,3,2,-23.42526055158733,108.74053111321733,500.49170472346157,1.9892203747196313,-0.6355222374651504,0.41849315135623677,0.0600004438258815,0.16010750431051565,0.13878731297815275,0.0023636013909685703,0.002097510926673735,0.0024462677308265276,0.0036000532593027617,0.008498071109718758,-0.007470245316585014,0.00011474067567750997,9.78607620840901e-05,9.414902025225174e-05,0.008498071109718758,0.025634412936541784,-0.022212521324800387,0.0003745627320640577,0.0003294725649590879,0.0003623607485664368,-0.007470245316585014,-0.022212521324800387,0.01926191824369573,-0.000323279268740312,-0.0002839451045951873,-0.00031045369923401057,0.00011474067567750997,0.0003745627320640577,-0.000323279268740312,5.586611535388561e-06,4.951041553529862e-06,5.6076489381761055e-06,9.78607620840901e-05,0.0003294725649590879,-0.0002839451045951873,4.951041553529862e-06,4.3995520875157115e-06,5.034378251720655e-06,9.414902025225174e-05,0.0003623607485664368,-0.00031045369923401057,5.6076489381761055e-06,5.034378251720655e-06,5.984225810883168e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,25.0,20260808_131913,3,2,87.49019450119607,70.08367251798711,569.4675894284803,1.9774992605045134,-0.6791707561899425,0.4294600552995556,0.1459402288401151,0.3178745514924492,0.1518975196433411,0.005629536830885786,0.0023658286361409064,0.007764105491291878,0.021298550393905158,0.04637424442320233,-0.021546527058540384,-0.0008153724976064403,-0.0002363694795097958,-0.0011224636374585807,0.04637424442320233,0.10104423048652574,-0.0472163833252797,-0.001769502483145658,-0.0005292501690901277,-0.002452967027970975,-0.021546527058540384,-0.0472163833252797,0.023072856473799197,0.0008002058736384069,0.00030071009213267967,0.001173427861615032,-0.0008153724976064403,-0.001769502483145658,0.0008002058736384069,3.1691684930299576e-05,7.858176942710245e-06,4.2238606744427065e-05,-0.0002363694795097958,-0.0005292501690901277,0.00030071009213267967,7.858176942710245e-06,5.597145135584341e-06,1.4286870487575685e-05,-0.0011224636374585807,-0.002452967027970975,0.001173427861615032,4.2238606744427065e-05,1.4286870487575685e-05,6.0281334079908697e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,25.0,20260808_141232,3,2,84.54611752027964,68.45297807294267,566.6190444903372,-2.809750024619251,1.0690611416286828,0.4348879789822558,0.9406453786117593,1.0566137943794411,4.025112418591093,0.6952434409214316,0.8695101789753756,0.03716076635648812,0.8848137283036601,0.9938977907836419,-3.7803990304326334,-0.6533362086458716,0.8168807389560514,0.034951950837861005,0.9938977907836419,1.1164327104729197,-4.246115740493183,-0.7338344056427667,0.9175217073798961,0.03926177589428376,-3.7803990304326334,-4.246115740493183,16.20152998229624,2.7982609544804555,-3.4998245806891726,-0.14922230283674343,-0.6533362086458716,-0.7338344056427667,2.7982609544804555,0.4833634421442722,-0.6045115767556541,-0.025792753583813277,0.8168807389560514,0.9175217073798961,-3.4998245806891726,-0.6045115767556541,0.7560479513417898,0.032246794294332706,0.034951950837861005,0.03926177589428376,-0.14922230283674343,-0.025792753583813277,0.032246794294332706,0.0013809225562014993,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,25.0,20260808_145501,3,2,89.21622528057806,70.60607376945214,578.6905026104117,2.005631168902735,-0.6791214401916019,0.43374695243537337,4.0082927250269424,3.577054269129078,3.948184796171191,0.007646615558682114,0.004879245552994971,0.0011172325203527898,16.066410569503915,14.337879316456059,-15.825479912508472,0.030647892130669988,-0.01955433948518061,0.004478134425267989,14.337879316456059,12.795317244294564,-14.122868102384308,0.027350719960703655,-0.017450421858080288,0.003996355762494735,-15.825479912508472,-14.122868102384308,15.588163184717349,-0.0301882138822617,0.019261188925333603,-0.004410974998026014,0.030647892130669988,0.027350719960703655,-0.0301882138822617,5.847072950227938e-05,-3.729382098093932e-05,8.542884953797068e-06,-0.01955433948518061,-0.017450421858080288,0.019261188925333603,-3.729382098093932e-05,2.38070371664212e-05,-5.449807508849962e-06,0.004478134425267989,0.003996355762494735,-0.004410974998026014,8.542884953797068e-06,-5.449807508849962e-06,1.248208504533847e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,25.0,20260808_151001,3,2,86.09962843056735,72.08150052578004,574.2989695932336,1.9887029360262136,-0.6871772499333596,0.39533554069538124,3.6249023030107943,3.519441320955796,3.918442861662049,0.017381569892728252,0.004836127232023884,0.00114608321491663,13.13991670637296,12.757540840130078,-14.203840720087703,0.06292590699511547,0.017396857359072843,0.0027224665623202505,12.757540840130078,12.38646721165108,-13.790280999782684,0.061083117641449386,0.016882719450058748,0.0026317905661057592,-14.203840720087703,-13.790280999782684,15.35419446011027,-0.06803578233203808,-0.0188155227913598,-0.002957516702228053,0.06292590699511547,0.061083117641449386,-0.06803578233203808,0.00030211897193579724,8.383579384626913e-05,1.3798450977295422e-05,0.017396857359072843,0.016882719450058748,-0.0188155227913598,8.383579384626913e-05,2.338812660432299e-05,4.120415361618068e-06,0.0027224665623202505,0.0026317905661057592,-0.002957516702228053,1.3798450977295422e-05,4.120415361618068e-06,1.3135067355136384e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,25.0,20260808_162715,3,2,91.51377650409124,70.98295249219787,582.7527188536033,1.98828917182744,-0.6367159010758945,0.3592485680673274,3.77251185182421,3.997924719899089,3.8756610012009762,0.005788158232148271,0.005042172450751571,0.002424258807300368,14.23184567215413,15.081941720653038,-14.620914326757468,0.021325227586302384,-0.01844200589920795,-0.0035776705730315226,15.081941720653038,15.983402065980208,-15.494525136106393,0.022629160816353307,-0.019513670652217957,-0.003737345341179879,-14.620914326757468,-15.494525136106393,15.020748196230153,-0.02192234324868768,0.018932147178480283,0.0036501465019104355,0.021325227586302384,0.022629160816353307,-0.02192234324868768,3.350277572038579e-05,-2.6096557665074528e-05,-2.58433987799964e-06,-0.01844200589920795,-0.019513670652217957,0.018932147178480283,-2.6096557665074528e-05,2.54235030231181e-05,7.3919810924506284e-06,-0.0035776705730315226,-0.003737345341179879,0.0036501465019104355,-2.58433987799964e-06,7.3919810924506284e-06,5.877030764773402e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,25.0,20260808_131913,3,2,-37.380531958134405,46.18622323998926,623.1988940901072,1.9965744957257385,-0.6443002563941446,0.40381436727493863,0.13904517788486562,0.222912813429332,0.17520328862511175,0.0006636837043064555,0.0008432530708695395,0.00022330393114080462,0.019333561493033922,0.030531198653386788,-0.024329395471690624,2.0817613736313013e-05,-5.798172208962842e-05,-2.9599085085779055e-05,0.030531198653386788,0.049690122390980175,-0.038764194968821386,8.035624866076783e-06,-6.340704522508987e-05,-4.933347165772913e-05,-0.024329395471690624,-0.038764194968821386,0.03069619234505421,-2.041274433863786e-05,6.640761982777945e-05,3.785094218117808e-05,2.0817613736313013e-05,8.035624866076783e-06,-2.041274433863786e-05,4.4047605936193864e-07,-5.363278114617243e-07,1.1739748502068301e-08,-5.798172208962842e-05,-6.340704522508987e-05,6.640761982777945e-05,-5.363278114617243e-07,7.110757415309085e-07,3.9332814676931214e-08,-2.9599085085779055e-05,-4.933347165772913e-05,3.785094218117808e-05,1.1739748502068301e-08,3.9332814676931214e-08,4.986464566293721e-08,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,25.0,20260808_141232,3,2,-39.27331442559153,43.98625318807239,625.5096242656731,1.9955409699882354,-0.6433947392525492,0.3979677137404413,0.27496270481075863,0.4769661064729424,0.361198917560671,0.0027286379562272796,0.00015430611107928842,0.0023489335206260406,0.0756044890368484,0.1309082512124161,-0.09912057336003399,0.0007254774187836165,-4.161353569816992e-05,0.000610016939709654,0.1309082512124161,0.2274966667239582,-0.172279178163612,0.0012762059555818165,-7.29207437566997e-05,0.0010784782732087019,-0.09912057336003399,-0.172279178163612,0.13046465804700041,-0.0009668961810463943,5.523908517845385e-05,-0.0008172453286456961,0.0007254774187836165,0.0012762059555818165,-0.0009668961810463943,7.445465096164184e-06,-4.2024938107959897e-07,6.390424361593678e-06,-4.161353569816992e-05,-7.29207437566997e-05,5.523908517845385e-05,-4.2024938107959897e-07,2.3810375916413694e-08,-3.589864311036072e-07,0.000610016939709654,0.0010784782732087019,-0.0008172453286456961,6.390424361593678e-06,-3.589864311036072e-07,5.517488684320646e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,25.0,20260808_145501,3,2,-36.211286572923655,45.48858924604377,625.1014735140894,1.989673496432357,-0.638959425876073,0.387835745723507,0.03216746267819337,0.10951822966624393,0.06076277346851184,0.00029674923675238887,0.00016955380673340243,0.00032720841722796035,0.0010347456551529632,0.0031857628138003136,-0.0019156502575901654,-3.566921486831765e-06,4.1606866623144524e-06,4.6061550001512376e-07,0.0031857628138003136,0.011994242629228153,-0.006462086344447496,1.8874482640778702e-06,7.684268416570283e-06,-1.386556759890177e-05,-0.0019156502575901654,-0.006462086344447496,0.0036921146395856867,3.2819181319042446e-06,-6.3798397255467525e-06,3.092046659922611e-06,-3.566921486831765e-06,1.8874482640778702e-06,3.2819181319042446e-06,8.806010951312533e-08,-4.451819862895855e-08,-9.156673674177544e-08,4.1606866623144524e-06,7.684268416570283e-06,-6.3798397255467525e-06,-4.451819862895855e-08,2.8748493377787986e-08,3.7689226497568084e-08,4.6061550001512376e-07,-1.386556759890177e-05,3.092046659922611e-06,-9.156673674177544e-08,3.7689226497568084e-08,1.0706534830482698e-07,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,25.0,20260808_151001,3,2,-38.913264062005105,47.264476395895414,621.0329759284795,1.9935589350004552,-0.6395994582554829,0.3996074832381435,0.2344888913861243,0.3618390749077826,0.2622221567439128,0.0008751127724593002,0.0011453395094970775,0.0020494249934708253,0.0549850401834936,0.08484699819900123,-0.06148308362383973,0.00016402566174913283,0.00020757291745535626,0.0003583393331422619,0.08484699819900123,0.1309275161301199,-0.09487701819743431,0.00025356431996647585,0.0003209365918193873,0.0005541389673839307,-0.06148308362383973,-0.09487701819743431,0.06876045948742916,-0.00018518574438766355,-0.00023455786018428509,-0.0004052988907061123,0.00016402566174913283,0.00025356431996647585,-0.00018518574438766355,7.658223645214029e-07,1.001383162188828e-06,1.7870554588191372e-06,0.00020757291745535626,0.0003209365918193873,-0.00023455786018428509,1.001383162188828e-06,1.3118025920150064e-06,2.3452321562549935e-06,0.0003583393331422619,0.0005541389673839307,-0.0004052988907061123,1.7870554588191372e-06,2.3452321562549935e-06,4.200142803862893e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,25.0,20260808_162715,3,2,-33.932755642472436,45.20316503178008,622.2938057387643,1.9920746616309735,-0.6408842635816353,0.39721640677924647,0.0956993376098184,0.16040329735186265,0.11340504160303545,0.0005345466636650144,0.00013528690464895786,0.0006798069130882967,0.009158363218958002,0.01528809225101321,-0.010851441494345554,4.5275802857592504e-05,-3.6384257063998364e-06,5.670691350271576e-05,0.01528809225101321,0.02572921780135007,-0.018140157678234372,7.91740482194505e-05,-4.1977865382107316e-06,9.947506797006221e-05,-0.010851441494345554,-0.018140157678234372,0.012860703460986203,-5.40901783170953e-05,4.0791742544675485e-06,-6.778520745629752e-05,4.5275802857592504e-05,7.91740482194505e-05,-5.40901783170953e-05,2.8574013563539804e-07,1.4318556786279072e-08,3.6324544825034824e-07,-3.6384257063998364e-06,-4.1977865382107316e-06,4.0791742544675485e-06,1.4318556786279072e-08,1.8302546569496212e-08,2.0731775802985852e-08,5.670691350271576e-05,9.947506797006221e-05,-6.778520745629752e-05,3.6324544825034824e-07,2.0731775802985852e-08,4.621374390826391e-07,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,30.0,20260808_131913,3,2,-160.50105184683454,15.236684113727234,641.1597287318889,1.9545433053360446,-0.6780922120024485,0.3829444240360175,0.521003559098155,1.2740851839704743,0.8434422739583792,0.0059693474562134245,0.0064883488123295375,0.0005493420325856063,0.27144470859294473,0.6634884597485177,-0.438257371549008,-0.00249150471253566,-0.002851342197687389,-0.0001369614936221299,0.6634884597485177,1.6232930560130772,-1.06880515027682,-0.005949854906119721,-0.006832829121868848,-0.000353687460312637,-0.438257371549008,-1.06880515027682,0.7113948695000817,0.0042432211745267135,0.004818793252437403,0.00019134630258680704,-0.00249150471253566,-0.005949854906119721,0.0042432211745267135,3.563310905300168e-05,3.862356003973786e-05,-4.662128791420609e-07,-0.002851342197687389,-0.006832829121868848,0.004818793252437403,3.862356003973786e-05,4.2098670310458116e-05,-2.424761754106345e-07,-0.0001369614936221299,-0.000353687460312637,0.00019134630258680704,-4.662128791420609e-07,-2.424761754106345e-07,3.017766687652853e-07,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,30.0,20260808_141232,3,2,-161.20468191164494,14.261274776460503,650.4730516374206,1.9697235505108281,-0.6174871125921974,0.3944768601185646,1.2186698070424578,3.0903011840208223,1.7312887292791932,0.0022343124106381563,0.001633790844416139,0.0026266208188706823,1.485156098596901,3.765729783844994,-2.1095394955300146,0.002720212174952451,-0.0019910514059754973,-0.0031695881924120235,3.765729783844994,9.549961407960497,-5.350149333635663,0.006901344693859785,-0.00504843975862725,-0.008051682843044689,-2.1095394955300146,-5.350149333635663,2.9973606641291632,-0.003866864867811099,0.002828100796483182,0.00451336703143116,0.002720212174952451,0.006901344693859785,-0.003866864867811099,4.992151948331689e-06,-3.6467438031186125e-06,-5.841766975349145e-06,-0.0019910514059754973,-0.00504843975862725,0.002828100796483182,-3.6467438031186125e-06,2.6692725232980006e-06,4.24901340893425e-06,-0.0031695881924120235,-0.008051682843044689,0.00451336703143116,-5.841766975349145e-06,4.24901340893425e-06,6.8991369261248925e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,30.0,20260808_145501,3,2,-165.46662715240777,14.495700954858938,663.573898409633,2.021567187380588,-0.6602401021491905,0.44558039855503107,0.20068865052270743,0.3405318013631922,0.23834739175492,0.002135376177592755,0.0006049962841835042,0.0023674742291894487,0.04027593444862539,0.06685318845024307,-0.04764508711646124,0.0004121404659528512,-1.9730221275031554e-05,0.0003820072893073933,0.06685318845024307,0.11596190773966061,-0.08057902301181001,0.0006427513825019439,-7.493421157628678e-05,0.0005346076602590099,-0.04764508711646124,-0.08057902301181001,0.05680947915637331,-0.0004751773889985664,3.5960252344798446e-05,-0.0004221415577612185,0.0004121404659528512,0.0006427513825019439,-0.0004751773889985664,4.559831419830647e-06,1.4742563403551613e-07,4.732816787667269e-06,-1.9730221275031554e-05,-7.493421157628678e-05,3.5960252344798446e-05,1.4742563403551613e-07,3.6602050387584744e-07,6.532119967840968e-07,0.0003820072893073933,0.0005346076602590099,-0.0004221415577612185,4.732816787667269e-06,6.532119967840968e-07,5.6049342258761746e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
