motion_tier,motion_scenario,translation_mm,rotation_deg,pixel_noise_sigma_px,height_gt_mm,method,n_planned,n_success,success_rate,xy_mean_mm,xy_rmse_mm,xy_median_mm,xy_p95_mm,z_rmse_mm,error_3d_rmse_mm
3,S3_large,30.0,5.0,0.1,0.0,DynamicHomography,2500,2500,1.0,0.14820876041175976,0.17163617193924424,0.13668830453354702,0.3038541728200275,0.0,0.17163617193924424
3,S3_large,30.0,5.0,0.1,0.0,FrozenExtrinsicPnP,2500,2500,1.0,38.81312325307499,42.67357188711729,38.071953826435504,67.85482153415217,29.625852474950577,51.9492528576928
3,S3_large,30.0,5.0,0.1,0.0,RelocalizedPnP,2500,2500,1.0,1.0636404748295676,1.3873208819022111,0.8421480814355343,2.818793195948815,1.035308868194813,1.7310469900972516
3,S3_large,30.0,5.0,0.1,0.0,OracleMotionAwarePnP,2500,2500,1.0,1.0493354248328652,1.3749837948716293,0.8233372231214386,2.773811421198103,1.0249189426039174,1.7149458519346665
3,S3_large,30.0,5.0,0.1,10.0,FrozenHomography,2500,2500,1.0,61.77429180032135,69.64662992841195,58.631868101699595,119.7474528118432,10.0,70.36087734234961
3,S3_large,30.0,5.0,0.1,10.0,DynamicHomography,2500,2500,1.0,13.17158430013835,13.331853178361962,12.988851381318785,16.782817285191,10.0,16.665482566352527
3,S3_large,30.0,5.0,0.1,10.0,FrozenExtrinsicPnP,2500,2500,1.0,38.40765238274656,42.25601549217723,37.53454740331861,67.4599843956808,29.602621753469442,51.59346915990535
3,S3_large,30.0,5.0,0.1,10.0,RelocalizedPnP,2500,2500,1.0,1.0281117827179513,1.3268587244285996,0.8137299743207902,2.6684828280311814,0.9747700628138071,1.6464296978463198
3,S3_large,30.0,5.0,0.1,10.0,OracleMotionAwarePnP,2500,2500,1.0,1.0222823776413716,1.3160136068950485,0.8203716411229236,2.6741733477571117,0.9671703944002643,1.6331902477474196
3,S3_large,30.0,5.0,0.1,25.0,FrozenHomography,2500,2500,1.0,67.70203302844983,78.8902466197788,60.42269513698561,149.2506078120666,25.0,82.75669768501834
3,S3_large,30.0,5.0,0.1,25.0,DynamicHomography,2500,2500,1.0,34.41132225422862,34.832325878607314,33.89013731309657,44.04903582097077,25.0,42.87529505570191
3,S3_large,30.0,5.0,0.1,25.0,FrozenExtrinsicPnP,2500,2500,1.0,37.832564877461735,41.67671390346653,37.046844738388536,66.91422780594489,29.54233806874997,51.08520549395601
